p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.1102837029741552e-101,2.005887465621014,0.24,0.066,4.6465372969468394e-97,10,TBC1D10C
0,9.612049936710514,0.2,0.001,0,11,SOX18
0,8.884682143485971,0.295,0.001,0,11,CLEC14A
0,8.851666130935275,0.296,0.001,0,11,SLCO2A1
0,8.841582733808677,0.104,0,0,11,SOX17
0,8.603464325057045,0.248,0.001,0,11,TM4SF18
0,8.478329338348853,0.161,0.001,0,11,F2RL3
0,8.306079931980978,0.459,0.002,0,11,ADGRL4
0,8.292667769291036,0.334,0.001,0,11,CDH5
0,8.260028489203034,0.154,0.001,0,11,ARHGEF15
0,8.108197742960705,0.313,0.002,0,11,KDR
0,8.070471561441964,0.283,0.002,0,11,PALMD
0,8.037816570581752,0.294,0.002,0,11,PCAT19
0,7.947078225179506,0.249,0.001,0,11,DIPK2B
0,7.9467823033117355,0.253,0.002,0,11,CAVIN2
0,7.940021368436829,0.492,0.004,0,11,EMCN
0,7.833161791268488,0.463,0.005,0,11,PLVAP
0,7.822777500817468,0.567,0.006,0,11,CALCRL
0,7.820552719638119,0.398,0.003,0,11,CD34
0,7.732827678224217,0.493,0.007,0,11,FLT1
0,7.726108966606345,0.588,0.008,0,11,EGFL7
0,7.677477929630967,0.232,0.002,0,11,MYCT1
0,7.647430098690213,0.171,0.001,0,11,BCL6B
0,7.579441499974083,0.163,0.001,0,11,DLL4
0,7.5358446271492765,0.293,0.002,0,11,ECSCR
0,7.534097183736243,0.143,0.001,0,11,FLT4
0,7.529646384290369,0.261,0.002,0,11,TIE1
0,7.260275705237158,0.171,0.003,0,11,ANO2
0,7.174460902308137,0.424,0.008,0,11,VWF
0,7.12625254732394,0.139,0.001,0,11,MALL
0,7.099780118532539,0.263,0.003,0,11,MMRN2
0,7.093475849950765,0.245,0.003,0,11,ROBO4
0,7.081393632763053,0.218,0.003,0,11,FAM167B
0,7.006144807364209,0.231,0.002,0,11,PREX2
0,6.993351728234309,0.164,0.002,0,11,PCDH12
0,6.9810228300934165,0.141,0.002,0,11,MPZL2
0,6.93685579057604,0.338,0.007,0,11,AQP1
0,6.897917981764591,0.483,0.008,0,11,PTPRB
0,6.862828129094773,0.105,0.001,0,11,TFF3
0,6.807159941116625,0.124,0.002,0,11,VEGFC
0,6.7120611192373705,0.265,0.004,0,11,APLNR
0,6.681244111518415,0.385,0.017,0,11,CLDN5
0,6.6448199592393955,0.262,0.006,0,11,VWA1
0,6.5586713569799135,0.646,0.017,0,11,HSPG2
0,6.478911091084683,0.177,0.003,0,11,ADCY4
0,6.474188908750507,0.175,0.004,0,11,TMEM255B
0,6.365725911743689,0.287,0.009,0,11,RBP7
0,6.354925414262709,0.154,0.006,0,11,STC1
0,6.342203992195689,0.477,0.017,0,11,PODXL
0,6.311299553663823,0.456,0.011,0,11,TM4SF1
0,6.3057525451206535,0.149,0.006,0,11,IGFBP3
0,6.292401994579236,0.391,0.012,0,11,CD93
0,6.256471865611586,0.202,0.003,0,11,RHOJ
0,6.251561606044353,0.156,0.002,0,11,EPHB4
0,6.233537619960642,0.187,0.003,0,11,FZD4
0,6.219850680000899,0.237,0.005,0,11,TEK
0,6.1920824343122565,0.488,0.019,0,11,GNG11
0,6.181052058520333,0.35,0.007,0,11,ESAM
0,6.161098569399351,0.498,0.015,0,11,WWTR1
0,6.14514592139411,0.143,0.003,0,11,SHE
0,6.116276211000494,0.228,0.006,0,11,NOSTRIN
0,6.110198855335554,0.163,0.004,0,11,SOX7
0,6.0924655020028835,0.198,0.003,0,11,GJA1
0,5.98586435489158,0.319,0.013,0,11,CYYR1
0,5.946599499951576,0.345,0.02,0,11,PLPP3
0,5.925498764990976,0.522,0.013,0,11,EMP1
0,5.925376366934117,0.207,0.007,0,11,DYSF
0,5.916931537378556,0.568,0.026,0,11,PECAM1
0,5.912328132864126,0.207,0.005,0,11,RASIP1
0,5.879812659606013,0.593,0.04,0,11,LDB2
0,5.845942789892529,0.235,0.005,0,11,TGM2
0,5.838793829896684,0.37,0.009,0,11,S100A16
0,5.832512530418076,0.167,0.004,0,11,KANK3
0,5.778505791379459,0.358,0.015,0,11,PLEKHG1
0,5.741551590621193,0.12,0.002,0,11,EXOC3L2
0,5.733317064888581,0.26,0.011,0,11,ARHGAP31
0,5.721639692031609,0.105,0.002,0,11,NPNT
0,5.708591841998303,0.172,0.005,0,11,FGD5
0,5.66441589161982,0.337,0.008,0,11,TCIM
0,5.663767176983016,0.322,0.008,0,11,ADGRF5
0,5.659636326565591,0.296,0.007,0,11,ERG
0,5.651677452990172,0.11,0.004,0,11,RP11-768F21.1
0,5.633736631100046,0.506,0.028,0,11,ENG
0,5.56120877621597,0.22,0.007,0,11,CADPS2
0,5.529262279533915,0.104,0.003,0,11,NOS3
0,5.508620597885724,0.223,0.008,0,11,JCAD
0,5.4749983434610545,0.211,0.009,0,11,ACVRL1
0,5.47190069286372,0.481,0.061,0,11,PLPP1
0,5.434482311515914,0.498,0.045,0,11,ID1
0,5.414568627211791,0.146,0.008,0,11,RP3-510L9.1
0,5.40656708171959,0.167,0.01,0,11,CNTNAP3B
0,5.285534973344941,0.299,0.008,0,11,COL15A1
0,5.269785709193758,0.392,0.053,0,11,SLC9A3R2
0,5.262170301730745,0.192,0.006,0,11,SHROOM4
4.6656732350556285e-233,5.2090503785444,0.134,0.01,1.9525842488707806e-228,11,SHANK3
8.432963347177887e-284,5.201831284749481,0.119,0.006,3.5291951607939455e-279,11,GNA14
0,5.18364309156528,0.446,0.037,0,11,SPRY1
0,5.16480388768295,0.159,0.006,0,11,TCF7L1
0,5.1534053355742335,0.266,0.01,0,11,DOCK6
0,5.148402269268104,0.212,0.008,0,11,AFAP1L1
0,5.13920134866014,0.132,0.007,0,11,CX3CL1
0,5.133316071765921,0.269,0.012,0,11,HTRA1
0,5.133299915152106,0.416,0.011,0,11,RNASE1
0,5.085281630387156,0.122,0.004,0,11,CDA
0,5.042459092438275,0.327,0.022,0,11,PLXND1
0,5.041332684351807,0.115,0.005,0,11,SCARF1
0,5.035216767350332,0.205,0.009,0,11,SYNPO
0,5.018306591577131,0.354,0.024,0,11,HEG1
0,5.014973871750348,0.228,0.011,0,11,EFNA1
1.1572598635378762e-245,5.008050378330688,0.118,0.007,4.843132528906012e-241,11,TEAD4
0,4.9981945385034106,0.168,0.008,0,11,GALNT18
0,4.953348827548768,0.149,0.009,0,11,LMO2
0,4.938025556403904,0.344,0.025,0,11,DOCK9
0,4.929642106293857,0.235,0.012,0,11,THBD
0,4.928878689775463,0.117,0.005,0,11,TNFRSF10D
5.421053592194292e-289,4.906444021250466,0.145,0.01,2.268710928333311e-284,11,PALD1
0,4.867020999682265,0.302,0.015,0,11,ITGA5
0,4.808428662023947,0.201,0.01,0,11,PTPN14
0,4.799335415846021,0.52,0.038,0,11,A2M
9.794535796720723e-255,4.799045516481103,0.17,0.015,4.0990132309276226e-250,11,TMEM233
1.981274667117725e-249,4.789892513183179,0.134,0.01,8.291634481887679e-245,11,PPARG
8.824486214255522e-207,4.78746118496178,0.142,0.013,3.693047480665936e-202,11,EPHA4
0,4.78255583637943,0.171,0.011,0,11,KCNN3
0,4.769011913283674,0.176,0.009,0,11,DNASE1L3
0,4.745490354093294,0.296,0.02,0,11,SASH1
5.049504046309923e-132,4.73363387339845,0.128,0.017,2.1132174433807025e-127,11,GPM6A
0,4.73147948233327,0.541,0.035,0,11,COL4A1
0,4.701273906561246,0.204,0.012,0,11,DOCK1
0,4.6890719768119995,0.503,0.064,0,11,PTPRG
0,4.677445793403473,0.128,0.006,0,11,EDNRB
1.7792468964558263e-252,4.658397370039073,0.366,0.071,7.446148261667633e-248,11,ARL15
0,4.644415437731683,0.298,0.025,0,11,ENTPD1
4.325467628878518e-304,4.639538943882524,0.319,0.047,1.8102082026856596e-299,11,NOTCH4
0,4.615330434208188,0.184,0.013,0,11,RASGRF2
0,4.612613570412311,0.317,0.025,0,11,ADAMTS9
2.8232048561980414e-222,4.595007124279512,0.112,0.007,1.1815112323188803e-217,11,ITGA10
0,4.592327822789773,0.261,0.011,0,11,BCAM
0,4.583206287946956,0.164,0.01,0,11,LIMS2
0,4.577510131514334,0.161,0.01,0,11,PDGFD
0,4.5744766057249935,0.213,0.012,0,11,MYO10
0,4.572444679440901,0.151,0.008,0,11,LRRC32
1.3605833026194426e-302,4.563366700276874,0.152,0.01,5.694041121462368e-298,11,EVA1C
0,4.552412732205396,0.143,0.008,0,11,SPRY4
0,4.535553953774284,0.234,0.019,0,11,PLAT
0,4.528298520665262,0.381,0.02,0,11,CAVIN1
0,4.503876130039609,0.348,0.025,0,11,ELK3
0,4.463452964001313,0.351,0.017,0,11,CAV1
3.111797863455603e-252,4.449975359960315,0.12,0.007,1.3022874058561699e-247,11,GIMAP8
0,4.4422033627353565,0.243,0.015,0,11,TMEM204
0,4.412470858093579,0.316,0.041,0,11,GRB10
6.981863704905549e-226,4.391980135298006,0.145,0.013,2.9219099605029723e-221,11,PDGFB
0,4.389662033860595,0.203,0.011,0,11,PLS3
7.811139484890766e-306,4.38590369328145,0.144,0.009,3.2689618744267854e-301,11,GJA4
6.918982664315964e-231,4.375879552163417,0.121,0.008,2.895594245016231e-226,11,CD109
0,4.361073292260226,0.229,0.013,0,11,NID1
0,4.357961128464829,0.167,0.012,0,11,KIAA1671
0,4.357167807164342,0.273,0.03,0,11,RAI14
7.835795456801447e-199,4.344376038915895,0.111,0.008,3.279280398671406e-194,11,ADAMTSL1
0,4.340355289940024,0.299,0.025,0,11,ITGA6
0,4.330027952456516,0.498,0.066,0,11,ARHGAP29
1.680552909777742e-281,4.295961151567578,0.145,0.01,7.03311392741985e-277,11,SH3RF3
0,4.286741871130815,0.49,0.046,0,11,IGFBP4
6.702164887046106e-142,4.2858854574944925,0.147,0.02,2.804856005228795e-137,11,ADAMTS6
0,4.281827950050122,0.23,0.016,0,11,CRIM1
4.819845281434216e-258,4.270991596970454,0.113,0.006,2.0171052502802195e-253,11,TMEM47
0,4.246361382074038,0.22,0.02,0,11,GASK1B
0,4.234418242579752,0.423,0.025,0,11,SPARCL1
0,4.228346878962972,0.244,0.02,0,11,RASGRP3
2.260019098961146e-163,4.187877813471072,0.115,0.011,9.458179929152396e-159,11,CPNE5
8.638960128377262e-59,4.180936848646957,0.155,0.045,3.615404813725884e-54,11,SPC25
7.615464883808462e-260,4.174955206799164,0.129,0.008,3.1870720538738415e-255,11,CDC42EP1
9.131392349134496e-198,4.174263894516374,0.112,0.008,3.8214876981127863e-193,11,SEMA6B
0,4.167021661576005,0.571,0.135,0,11,INSR
0,4.15185676646477,0.238,0.024,0,11,ITPRIP
1.0970905394927752e-149,4.15118729959966,0.138,0.017,4.591323907777264e-145,11,IRAK3
1.869896419238812e-158,4.147777736338661,0.147,0.018,7.825516514514429e-154,11,CXCL12
5.906642543645261e-263,4.120782140145051,0.152,0.012,2.4719299045155416e-258,11,TFPI
1.7535279212728771e-137,4.117991292601608,0.154,0.023,7.33851435052699e-133,11,MCTP1
3.246859560914095e-280,4.110053302448869,0.175,0.015,1.3588107262425487e-275,11,TNS2
3.2674951618679296e-202,4.104107616970547,0.116,0.009,1.3674467252417285e-197,11,NRN1
1.7072716894211593e-226,4.099797812985548,0.178,0.019,7.144932020227551e-222,11,RBMS2
0,4.0790296536222,0.214,0.019,0,11,MYO1E
0,4.070113777700819,0.236,0.016,0,11,S1PR1
3.593517228275326e-210,4.050145128077377,0.179,0.021,1.5038869600332238e-205,11,TMEM88
6.891757020326989e-240,4.045170781383951,0.161,0.015,2.884200313006845e-235,11,SNED1
0,4.036537615918683,0.522,0.107,0,11,EPAS1
1.3967173139310593e-209,4.030273080601098,0.115,0.008,5.845261958801484e-205,11,PROCR
0,4.028486134576611,0.205,0.018,0,11,KIAA1217
1.447321663768391e-209,4.023029142794659,0.296,0.056,6.057041162870717e-205,11,AFF1
1.1864260655102543e-269,3.982856682898462,0.382,0.075,4.965193084160414e-265,11,PRCP
1.8148907467344673e-277,3.979997796705876,0.162,0.013,7.595317775083745e-273,11,NOTCH1
1.6051071093665558e-276,3.978755816967697,0.194,0.018,6.717373252699035e-272,11,PDK4
5.440065181362759e-150,3.9778827453127152,0.116,0.012,2.2766672784003146e-145,11,MIR222HG
3.3430496604130466e-269,3.974682344571522,0.21,0.022,1.39906628288286e-264,11,HES1
1.3611461255317574e-156,3.9700761044973953,0.124,0.013,5.696396535350405e-152,11,MYOF
0,3.958282507333772,0.227,0.016,0,11,CAVIN3
9.866638790149913e-271,3.94372408517465,0.146,0.01,4.129188333677738e-266,11,PPIC
5.482888949361373e-202,3.9103023909711796,0.175,0.02,2.2945890253077347e-197,11,LMCD1
1.940781859104321e-304,3.8982801299255545,0.173,0.013,8.122172080351584e-300,11,CAV2
1.158625202772551e-165,3.8942074025476554,0.135,0.015,4.848846473603126e-161,11,WWC2
1.5213016088052194e-243,3.8937809738476954,0.274,0.042,6.366647232849844e-239,11,ADAM15
0,3.8932341041805154,0.417,0.047,0,11,TGFBR2
1.207010609018372e-217,3.881282136108357,0.296,0.054,5.0513393987418865e-213,11,ST6GALNAC3
1.1549803270456166e-184,3.8655231750670693,0.111,0.009,4.8335926686859055e-180,11,LATS2
0,3.8497743959457393,0.51,0.069,0,11,COL4A2
3.635386594245776e-290,3.845283709919288,0.201,0.019,1.5214092896918574e-285,11,ADAMTS1
0,3.819851841140302,0.567,0.081,0,11,IFI27
1.3396993705310943e-240,3.812363994221621,0.285,0.045,5.60664186567263e-236,11,RIN2
4.5686987281436213e-302,3.8055547684134785,0.238,0.026,1.9120004177281056e-297,11,TANC1
0,3.802182259130968,0.478,0.059,0,11,GSN
0,3.7972238323777048,0.277,0.027,0,11,LRMDA
1.7344695285557464e-223,3.7741244546025223,0.424,0.107,7.258754977005798e-219,11,TACC1
0,3.771003407929276,0.598,0.07,0,11,SPARC
9.75482117772542e-286,3.754903789538318,0.236,0.026,4.082392662878088e-281,11,NECTIN2
1.0384345957009884e-56,3.74964920229904,0.207,0.076,4.345848783008637e-52,11,ENTPD1-AS1
2.0240656717983855e-255,3.7413256724795025,0.27,0.038,8.470714836476243e-251,11,PEAK1
0,3.7387417369812823,0.4,0.069,0,11,STOM
2.103437111368431e-246,3.7026488096004204,0.23,0.029,8.802884311076884e-242,11,FLI1
0,3.6866704422233063,0.285,0.031,0,11,PDLIM1
1.4233524487461773e-147,3.662588035267416,0.196,0.034,5.956729998002752e-143,11,JAM2
0,3.660694095062744,0.283,0.021,0,11,UACA
1.7565161706876887e-261,3.65047725079555,0.218,0.025,7.351020174327977e-257,11,EMP2
6.758487069510193e-155,3.6416993085016838,0.243,0.048,2.828426838590016e-150,11,LRCH1
0,3.6378122757192246,0.265,0.03,0,11,PRSS23
4.983708441479236e-113,3.634591496306739,0.12,0.017,2.0856819827590604e-108,11,NHSL1
3.756805170100869e-307,3.624908158983499,0.312,0.043,1.5722229636872137e-302,11,NEDD9
6.700338145270322e-232,3.6194446125963005,0.179,0.019,2.8040915137956297e-227,11,FBN1
1.6187033165980788e-179,3.615324904936185,0.145,0.016,6.77427337996296e-175,11,MSRB3
3.4105701028105767e-152,3.6143319318417646,0.198,0.034,1.4273235880262264e-147,11,AC007319.1
7.945101260514813e-174,3.6108268611566645,0.196,0.029,3.3250248775254494e-169,11,JAG1
4.488512045207202e-165,3.6081731349335096,0.346,0.093,1.878442290919214e-160,11,RAMP3
1.112550646154948e-207,3.6059846017475166,0.17,0.019,4.6560244541584574e-203,11,FILIP1
1.1442324518565765e-198,3.5992019859817037,0.281,0.053,4.788612811019773e-194,11,RAB13
1.0679907777833785e-60,3.589369518546497,0.144,0.038,4.469541405023439e-56,11,CNKSR3
1.6506739148971374e-216,3.5832202757060614,0.228,0.032,6.90807033384452e-212,11,ATP8B1
5.374601216234445e-181,3.561478785081602,0.151,0.017,2.249270608994115e-176,11,PON2
2.9237047316750938e-96,3.5606184751537713,0.308,0.107,1.2235704302060268e-91,11,IGFBP5
3.693534038935027e-223,3.5594972537669944,0.259,0.04,1.5457439952943087e-218,11,YES1
3.066203573484024e-127,3.557938451693417,0.129,0.017,1.283206195503064e-122,11,TSPAN15
9.557956139726982e-109,3.5508188519034047,0.121,0.018,4.000004644475742e-104,11,GLIS3
1.1694533671124161e-195,3.547644344238549,0.189,0.024,4.894162341365461e-191,11,TUBB6
2.555908455383467e-187,3.5382818082664755,0.23,0.037,1.0696476885779808e-182,11,FOXO1
1.1413577517046526e-128,3.5320655211027745,0.35,0.115,4.776582190883972e-124,11,HYAL2
9.085901817104029e-105,3.5206356865306385,0.12,0.018,3.8024499104580363e-100,11,EFNB1
0,3.5132302675261897,0.448,0.049,0,11,MEF2C
2.3569080358717895e-136,3.5122509214694175,0.132,0.017,9.863660130123439e-132,11,LOXL2
0,3.5049047283250703,0.491,0.077,0,11,ID3
1.1480014343685713e-301,3.4950245733035263,0.286,0.037,4.804386002832471e-297,11,LPAR6
3.8114635926815406e-145,3.4938961099826207,0.21,0.039,1.5950975135372248e-140,11,TP53I11
2.478240385030475e-190,3.4915494247164824,0.228,0.036,1.0371436011352538e-185,11,PPM1F
0,3.4855017037674387,0.598,0.086,0,11,IGFBP7
2.0737212415318445e-239,3.4754668660508505,0.263,0.039,8.67852339581077e-235,11,S100A13
0,3.472251285078833,0.469,0.091,0,11,PTPRM
1.2789381609308078e-269,3.4642967266540348,0.245,0.03,5.352356203495431e-265,11,EHD4
1.5473455097908442e-212,3.4634534347373678,0.231,0.033,6.475640958474683e-208,11,MAST4
7.082991002058852e-109,3.454174262474158,0.119,0.017,2.96423173436163e-104,11,CRYBG3
6.344650509842941e-212,3.440400385201362,0.161,0.016,2.6552362383692708e-207,11,STAB1
4.485489153435298e-119,3.439866976718311,0.12,0.016,1.877177210712672e-114,11,SH3TC1
1.4600099547905785e-169,3.4392773184545797,0.336,0.083,6.110141660798571e-165,11,RASAL2
1.2952873155245728e-196,3.4355350767206847,0.249,0.041,5.4207774154703374e-192,11,CDH13
1.0273692168234293e-212,3.4334034695259077,0.261,0.042,4.299540172406052e-208,11,KLF4
1.4832108798219072e-160,3.4330638635701662,0.497,0.208,6.207237532054682e-156,11,RAMP2
0,3.417399819254914,0.549,0.087,0,11,IFITM3
0,3.4078034807217135,0.337,0.042,0,11,NFIA
6.0837654517123694e-102,3.4032966940182368,0.156,0.03,2.5460558415416267e-97,11,JAG2
9.304258909498109e-87,3.3977033011947695,0.142,0.028,3.8938323536249586e-82,11,NUAK1
2.0194452217484215e-59,3.3897259735002168,0.153,0.043,8.451378253017144e-55,11,GFOD1
8.963811898380085e-84,3.3884840329931643,0.13,0.025,3.7513552794720656e-79,11,CASKIN2
3.6393800724368896e-208,3.3863218419220287,0.291,0.053,1.5230805603148384e-203,11,MECOM
4.019126862522661e-99,3.3818401847738135,0.133,0.023,1.6820045919657335e-94,11,DEPP1
2.6409003619334247e-152,3.376437515109418,0.12,0.013,1.1052168014691382e-147,11,ADAMTS4
2.752048124580845e-171,3.367512756420832,0.129,0.013,1.1517321401370837e-166,11,BACE2
8.121927579819138e-111,3.3657749409402222,0.124,0.018,3.399026692154309e-106,11,FAM241A
1.2463561490593665e-285,3.330940685803574,0.16,0.012,5.2160004838134487e-281,11,TINAGL1
9.1427994031795e-230,3.329979225711137,0.253,0.037,3.8262615502306206e-225,11,ICAM2
9.889654752363614e-150,3.325600244815477,0.257,0.055,4.138820513864172e-145,11,SWAP70
2.824993618756471e-228,3.315197043730352,0.288,0.048,1.182259829449583e-223,11,DUSP6
1.5105799691727762e-270,3.305672296795576,0.422,0.089,6.321777170988068e-266,11,IL6ST
1.343201684691697e-74,3.3052569165071133,0.183,0.05,5.621299050434752e-70,11,ZBTB16
7.69839050269109e-169,3.2950297983933634,0.229,0.04,3.221776425376221e-164,11,FLNB
2.2173177762440697e-87,3.291174322848737,0.151,0.031,9.279474893581431e-83,11,UNC5B
1.2059408567775998e-173,3.286411226066786,0.13,0.013,5.046862485614255e-169,11,GIMAP6
3.392215905632307e-179,3.2840003697181497,0.339,0.081,1.4196423565071204e-174,11,CLIC4
1.719757693062732e-268,3.2801174360614214,0.23,0.026,7.197185945467534e-264,11,RBPMS
9.11655176421753e-136,3.2781945088920343,0.201,0.037,3.8152769133250365e-131,11,PXN
1.8340481992116184e-121,3.2686418562690314,0.231,0.053,7.675491713700623e-117,11,RAPGEF4
3.35771164276946e-159,3.2594619640113858,0.254,0.051,1.405202322499019e-154,11,APBB2
5.393619910212741e-112,3.2572798437923507,0.125,0.018,2.257229932424032e-107,11,ARAP3
1.0523826262501755e-51,3.255663932142914,0.166,0.053,4.404221290856984e-47,11,LIFR
1.846324766316181e-172,3.2358681284676973,0.164,0.021,7.726869147033218e-168,11,STK3
4.190611079313716e-190,3.226501965488819,0.19,0.025,1.7537707366927902e-185,11,C1orf54
1.7098496864313548e-127,3.208233598821878,0.237,0.054,7.15572093771522e-123,11,MMP2
5.881226322448516e-175,3.2075165160147545,0.212,0.033,2.4612932159447042e-170,11,FMNL3
4.7680546694120915e-116,3.2043236731357356,0.224,0.052,1.9954308791489604e-111,11,PLK2
4.508247546597643e-128,3.186033668833324,0.385,0.132,1.8867015982511136e-123,11,MEF2A
4.860443123212514e-152,3.185882423518822,0.145,0.018,2.034095447064437e-147,11,TGFBR3
2.4385641046842304e-145,3.1800516815927122,0.124,0.014,1.0205390778103504e-140,11,LAMB2
2.261269219415263e-281,3.1568220516661283,0.287,0.039,9.463411683252876e-277,11,SERPINH1
2.2440057610929043e-194,3.1461000579851435,0.222,0.033,9.391164110173804e-190,11,LAMC1
2.3189578249133042e-116,3.1189685030958065,0.173,0.032,9.704838497262178e-112,11,ITGA9
2.272690932098255e-205,3.116192573857616,0.222,0.032,9.511211550831196e-201,11,TNFRSF4
4.821588393597718e-107,3.098375790085237,0.17,0.033,2.0178347427206452e-102,11,TSPAN9
1.8152382481361398e-199,3.096179658714778,0.228,0.034,7.596772068449745e-195,11,IFI44L
2.4330055956556193e-108,3.087447930801738,0.136,0.022,1.0182128417818766e-103,11,DISC1
3.942046244599874e-102,3.0867222240888372,0.154,0.029,1.6497463533650472e-97,11,DHRS3
1.2510261221860822e-174,3.0858598897551723,0.342,0.084,5.235544321348754e-170,11,LIMCH1
3.0107105471914613e-56,3.080685919057796,0.143,0.039,1.2599823639996265e-51,11,SRGAP2B
5.670835158961838e-249,3.0806003680439096,0.32,0.054,2.3732445140255292e-244,11,FNDC3B
1.0197333879428287e-124,3.0738954793152105,0.245,0.057,4.2675842285407384e-120,11,PKP4
1.8695707943130193e-272,3.067840989128367,0.415,0.085,7.824153774199986e-268,11,VAMP5
7.383197961311009e-116,3.05688918167904,0.198,0.041,3.089868346808657e-111,11,ADGRL2
3.4849708799353304e-103,3.0554490726581136,0.124,0.019,1.4584603132529358e-98,11,KIFC3
1.567390445578012e-119,3.05456633311481,0.299,0.087,6.5595290147439805e-115,11,EFNB2
9.400933061808652e-168,3.0545072029752065,0.21,0.033,3.9342904863669205e-163,11,TNFSF10
1.067576455477018e-97,3.0536102414903867,0.134,0.023,4.46780746617132e-93,11,MGLL
6.399628044704836e-118,3.0437034322933854,0.219,0.048,2.678244336708974e-113,11,PDE8A
2.0984015243448254e-108,3.0285082688477187,0.158,0.028,8.781810379383094e-104,11,PPP1R16B
5.135926761933679e-212,3.026120245006309,0.307,0.057,2.149385349869245e-207,11,PRKCH
1.3829440216965543e-77,3.0210931164598556,0.158,0.037,5.787620730800079e-73,11,KCTD12
0,3.011200500274672,0.317,0.036,0,11,MGP
6.209807273429708e-79,3.008245704087076,0.173,0.043,2.5988043439303327e-74,11,VASH1
4.737175263309713e-134,3.0048655967587203,0.322,0.092,1.982507847695115e-129,11,PCDH17
1.027132647484329e-103,2.9981125594107936,0.322,0.11,4.298550129721917e-99,11,PDE4D
2.024130654753655e-157,2.9754049137041285,0.213,0.037,8.470986790144046e-153,11,XAF1
8.481318210396461e-85,2.9628464569081583,0.198,0.052,3.549431671050919e-80,11,GAS6
4.397583623549252e-76,2.9591614321364492,0.262,0.091,1.840388746455362e-71,11,KIAA0355
1.2035693264938099e-81,2.9529849306287086,0.125,0.023,5.036937631376594e-77,11,LTBR
9.120883461205846e-122,2.951445492054881,0.188,0.036,3.817089728514646e-117,11,ICAM1
1.8800793861687066e-125,2.9430941955362453,0.185,0.034,7.868132231116037e-121,11,MTRNR2L1
3.21335161378261e-117,2.939358409768025,0.363,0.123,1.3447876503680223e-112,11,PICALM
7.696747821680521e-158,2.9355627462491363,0.207,0.035,3.221088963373298e-153,11,TNFRSF1A
2.0476284533798044e-123,2.930465152926203,0.298,0.083,8.569325077394481e-119,11,NDRG1
4.062455086050963e-203,2.90709921973192,0.207,0.028,1.700137453512328e-198,11,DAB2
2.5927415963780612e-45,2.906570395928556,0.231,0.1,1.0850623580842185e-40,11,MIR99AHG
9.288607576961413e-112,2.8816776235544443,0.22,0.051,3.887282270958351e-107,11,SLC12A2
2.044111238818885e-113,2.8813156411309264,0.146,0.024,8.554605534457033e-109,11,TNFAIP8L1
1.0901263221699732e-171,2.8770269530127064,0.494,0.183,4.562178658281338e-167,11,CRIP2
8.600241011485035e-150,2.8710638053555453,0.358,0.101,3.5992008633064874e-145,11,RAPGEF5
3.2518834049654404e-59,2.864389018879501,0.202,0.068,1.360913204978037e-54,11,WARS1
2.2692664053050443e-103,2.8578620864060067,0.239,0.063,9.49687990620161e-99,11,ARHGEF3
1.2021604874023315e-62,2.8484110086994336,0.144,0.037,5.0310416397787576e-58,11,SMAGP
7.37617506621137e-154,2.8437118905202956,0.312,0.077,3.0869292652094585e-149,11,LAMA4
3.774245158673084e-78,2.831326761823549,0.155,0.036,1.5795215989046857e-73,11,AGRN
5.543489942399345e-104,2.8303313784561266,0.204,0.047,2.319950540894126e-99,11,PLXNA2
9.408617692747942e-176,2.828399290383473,0.338,0.08,3.9375065044150133e-171,11,FRMD4B
4.367609057716903e-106,2.8243871705826953,0.122,0.018,1.8278443906545238e-101,11,CD40
5.0347373016154906e-138,2.8195058118789977,0.476,0.177,2.1070375607260827e-133,11,TIMP3
1.0038100371337623e-141,2.7996257086458973,0.143,0.019,4.2009450054047954e-137,11,STARD13
3.17462964067096e-70,2.792713780709878,0.139,0.032,1.328582504620797e-65,11,SMTN
8.627396032286782e-150,2.789897548985208,0.288,0.067,3.610565239512018e-145,11,ECE1
4.2388327987398154e-100,2.7893272055521345,0.279,0.086,1.773951526272613e-95,11,ETS2
5.2624191086948217e-110,2.787526212477137,0.246,0.064,2.202322396988783e-105,11,MCAM
1.3091175242009232e-84,2.784158399314275,0.186,0.046,5.4786568387808635e-80,11,SNCG
2.037806183720709e-90,2.7802795603599106,0.145,0.028,8.528218878871167e-86,11,SYNJ2
3.34324385963016e-82,2.7659165532149896,0.287,0.101,1.399147555255222e-77,11,PIK3C2A
7.576923704513075e-72,2.7588152952467855,0.18,0.049,3.170942570338722e-67,11,SNTB2
1.8183644585807716e-137,2.753330237346221,0.263,0.059,7.609855259160529e-133,11,MIR4435-2HG
1.0656287827960048e-150,2.7423022634496785,0.266,0.057,4.45965645600128e-146,11,APOLD1
3.4786592798335994e-137,2.735641208426633,0.188,0.033,1.4558189086103615e-132,11,FSTL1
3.546555598154477e-99,2.7350036724179523,0.389,0.157,1.4842335178276486e-94,11,MAGI1
8.438338144567829e-168,2.730662708267873,0.432,0.131,3.5314445135016366e-163,11,UTRN
3.3432220153654095e-95,2.7291814082580164,0.252,0.073,1.3991384134304238e-90,11,CDK17
5.702680332509854e-226,2.72592176221597,0.289,0.048,2.386571719155374e-221,11,COL18A1
8.80245973249757e-107,2.7194051702803286,0.227,0.056,3.683829398050233e-102,11,ETV6
