Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
SRR10215676_2_val_2	(1, 0.05958214940333953)	(2, 0.01874520882642379)	(3, 0.005335714871940854)	(4, 0.001495404299636055)	(5, 0.0006201598425720729)	(6, 0.00039315793793248395)	(7, 0.000528891035552032)	(8, 9.360903284106762e-06)	(9, 0.00038145680882735054)	(10, 0.00013339287179852134)	(11, 2.574248403129359e-05)	(12, 5.616541970464057e-05)	(13, 0.0)	(14, 0.00044230268017404447)	(15, 6.318609716772063e-05)	(16, 0.0010928854584194643)	(17, 0.00019657896896624197)	(18, 9.828948448312099e-05)	(19, 0.0002995489050914164)	(20, 6.318609716772063e-05)	(21, 0.00025744887357926255)	(22, 9.362973699172804e-05)	(23, 1.4045759868351902e-05)	(24, 0.0004003877720450522)	(25, 0.0002834000416434111)	(26, 9.84629072762846e-05)	(27, 7.748349754121383e-05)	(28, 6.109948380101111e-05)	(29, 0.0)	(30, 0.00011767951344887375)	(31, 0.0004734464719652205)	(32, 0.0)	(33, 6.137931260788447e-05)	(34, 9.463756132632272e-06)	(35, 8.5517617591297e-05)	(36, 5.265556872370273e-05)	(37, 0.00015251645985475058)	(38, 8.12037865867044e-05)	(39, 0.00011200257239362631)	(40, 0.0)	(41, 7.109524552484513e-05)	(42, 0.0)													
SRR10215677_1_val_1	(1, 0.04320440692914623)	(2, 0.0004380170287747544)	(3, 0.0019047104130053717)	(4, 2.2122072160341135e-06)	(5, 2.2122072160341135e-06)	(6, 0.00011945918966584211)	(7, 0.0)	(8, 0.0)	(9, 3.31831082405117e-05)	(10, 0.0)	(11, 0.00032077004632494644)	(12, 6.194180204895517e-05)	(13, 2.2122072160341135e-06)	(14, 7.521504534515985e-05)	(15, 3.0970901024477587e-05)	(16, 0.00012830801852997857)	(17, 0.00048668558752750494)	(18, 0.0005021710380397437)	(19, 0.0001814009917147973)	(20, 0.005227445651488609)	(21, 0.0010087985819477619)	(22, 0.0007278873143710355)	(23, 0.001526651687779817)	(24, 0.0002589308514980887)	(25, 0.004703416380962909)	(26, 0.0017447318753323812)	(27, 0.0050968975242689065)	(28, 0.013540885538644529)	(29, 0.005931902032972163)	(30, 0.0036373514061319653)	(31, 0.01002118964510272)	(32, 0.008527612799088207)	(33, 0.01628835539862094)	(34, 0.002915429919640294)	(35, 0.002479696174655368)	(36, 0.010751391094686818)	(37, 0.008457398137528887)	(38, 0.008528171814071766)	(39, 0.0004005143939866769)	(40, 0.00034659930429347774)	(41, 0.002097594226819423)	(42, 0.0)													
SRR10215677_2_val_2	(1, 0.06130468637073734)	(2, 0.019316993410409877)	(3, 0.005335843805074281)	(4, 0.001422449239909935)	(5, 0.0006371156782178246)	(6, 0.00035837756899752634)	(7, 0.0004601391009350956)	(8, 1.1061036080170567e-05)	(9, 0.0004026217133182087)	(10, 0.00010397373915360333)	(11, 1.990986494430702e-05)	(12, 4.203193710464815e-05)	(13, 4.424414432068227e-06)	(14, 0.0004225315782625157)	(15, 5.751738761688695e-05)	(16, 0.0010596472564803404)	(17, 0.00020352306387513844)	(18, 0.00011061036080170568)	(19, 0.0003052845958127076)	(20, 6.415400926498928e-05)	(21, 0.0002721273495818288)	(22, 0.00011727412190945902)	(23, 2.6555756843274693e-05)	(24, 0.00039624699638135725)	(25, 0.0003145482183811701)	(26, 9.769419062827622e-05)	(27, 6.239497310442401e-05)	(28, 7.815550856102043e-05)	(29, 0.0)	(30, 0.00014340910786762534)	(31, 0.00047362068581218055)	(32, 0.0)	(33, 6.765558229930608e-05)	(34, 6.7981572280522965e-06)	(35, 7.317456054388822e-05)	(36, 2.557356270184225e-05)	(37, 0.00012618880569104847)	(38, 5.15362148049066e-05)	(39, 0.00012650768110749263)	(40, 8.542928385998209e-06)	(41, 8.685842760744396e-05)	(42, 0.0)													
SRR10215678_1_val_1	(1, 0.00038060125493107874)	(2, 0.0007552864281792909)	(3, 0.00015776217820977358)	(4, 5.127270791817641e-05)	(5, 0.0)	(6, 8.380869213990769)	(7, 0.0)	(8, 8.676919801537545e-05)	(9, 0.0)	(10, 0.0)	(12, 1.2818176979544103e-05)	(14, 0.00035693692819961274)	(16, 0.0006004822908109507)	(18, 0.000360880982654857)	(20, 0.0)	(22, 1.9722733279330518e-05)	(24, 1.5780766490568107e-05)	(26, 0.0006921068491733011)	(28, 6.927269009398454e-06)	(30, 3.3715035797335905e-05)	(32, 3.975037203615388e-06)	(34, 1.4957490512812775e-05)	(36, 0.0)	(38, 8.274382782631617e-05)	(40, 7.105567393872029e-05)	(42, 0.00012443700505925155)	(44, 0.0014718407648718818)	(46, 3.57853914520105e-05)	(48, 0.00038233280586399564)	(50, 0.0025005849972936024)	(52, 0.0003693908006914996)	(54, 0.0028484551339286322)	(56, 0.00018029801097638263)	(58, 0.002322227917307364)	(60, 0.00974873396017921)	(62, 0.00035806436135282446)	(64, 0.005120259068629878)	(66, 0.006558867709933291)	(68, 0.025967943060389093)	(70, 0.08721097873157521)	(72, 0.10680655124502166)	(74, 0.09918168124156627)	(76, 0.07455729070150971)	(78, 0.019426590955307493)	(80, 0.0057439134069385625)	(82, 2.5176281173743404e-05)	(84, 0.014028740872911111)	(86, 0.026033003440007113)	(88, 0.0069475431812559335)	(90, 0.004525919209324834)	(92, 0.002795141167821089)	(94, 0.0)	(96, 0.0)	(98, 6.97455219887607e-05)	(100, 0.0)
SRR10215678_2_val_2	(1, 0.02625754253578919)	(2, 0.03288947010228255)	(3, 0.03550635023333717)	(4, 0.029647457340071695)	(5, 0.013681924905242613)	(6, 0.0007197899380820919)	(7, 3.155243564195471e-05)	(8, 0.012843813333503191)	(9, 0.0004673704529464542)	(10, 0.0032706071570113683)	(12, 0.003188768027065048)	(14, 0.0029629709095023095)	(16, 0.005019795307912233)	(18, 0.005919039723707942)	(20, 0.006901538747318159)	(22, 0.020288201752293435)	(24, 0.014746317897403573)	(26, 0.02326016549930248)	(28, 0.03466173309913033)	(30, 0.06604762062618197)	(32, 0.09238158827656473)	(34, 0.05087232683530558)	(36, 0.04001461170277998)	(38, 0.013042919178917924)	(40, 0.01062767858343807)	(42, 0.013700199725255102)	(44, 0.007669055383936848)	(46, 0.003880081285449085)	(48, 0.016237748998277037)	(50, 0.00033797245099019546)	(52, 0.005773254159385504)	(54, 0.0012045370043979)	(56, 6.553920946739295e-05)	(58, 0.004898208840842574)	(60, 0.01568572977896273)	(62, 0.03018327480152933)	(64, 0.011187521836119077)	(66, 0.015733269276847452)	(68, 0.0022545878423735257)	(70, 0.00035404399002898323)	(72, 0.0006982936015858377)	(74, 0.00033138334669111986)	(76, 1.1867221121320839e-05)	(78, 0.000751329992580876)	(80, 0.005357774340642455)	(82, 0.004034390020238649)	(84, 0.004072050305335598)	(86, 0.0)	(88, 8.054078612256175e-05)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
SRR10215679_1_val_1	(1, 0.0003436696446672386)	(2, 0.0007801300933946316)	(3, 0.00018558160812030884)	(4, 4.81137502534134e-05)	(5, 0.0)	(6, 8.312124620386806)	(7, 0.0)	(8, 6.873392893344772e-05)	(9, 0.0)	(10, 0.0)	(12, 1.718348223336193e-05)	(14, 0.00032648616243387664)	(16, 0.0005739283065942885)	(18, 0.00030758433197717856)	(20, 0.0)	(22, 2.9215049366215594e-05)	(24, 1.0312795509932588e-05)	(26, 0.0006522601165845258)	(28, 6.90491405125497e-06)	(30, 3.634435969285901e-05)	(32, 1.7351652050791756e-06)	(34, 1.7425010378771806e-05)	(36, 0.0)	(38, 6.823179143968972e-05)	(40, 4.800254575962681e-05)	(42, 0.00013665231393940598)	(44, 0.0016707612671462125)	(46, 4.155704437822745e-05)	(48, 0.0004515718993099104)	(50, 0.002469956700403132)	(52, 0.0003459299010397645)	(54, 0.0029158444944456016)	(56, 0.00025764779002362725)	(58, 0.0025986066079997654)	(60, 0.009823615538359413)	(62, 0.0003208648352108478)	(64, 0.00543118265599741)	(66, 0.006865495921305748)	(68, 0.026563808926574214)	(70, 0.08838003048119109)	(72, 0.10828657440928285)	(74, 0.10077730153849344)	(76, 0.0758254382186903)	(78, 0.02022262905063277)	(80, 0.006380906107181766)	(82, 3.3780890724392354e-05)	(84, 0.015386179459298426)	(86, 0.028191876970634785)	(88, 0.007973267964049773)	(90, 0.004829463685859143)	(92, 0.0032116142727275205)	(94, 0.0)	(96, 0.0)	(98, 4.651886636060072e-05)	(100, 0.0)
SRR10215679_2_val_2	(1, 0.026105146208923444)	(2, 0.033490606872822404)	(3, 0.035672909116459366)	(4, 0.02969649399569609)	(5, 0.013643684893289371)	(6, 0.0007079594680145116)	(7, 6.873392893344772e-06)	(8, 0.013245028105475376)	(9, 0.00041240357360068636)	(10, 0.0034659083664691013)	(12, 0.003270016669008775)	(14, 0.0030569414893150872)	(16, 0.005105212571531829)	(18, 0.00625994257761375)	(20, 0.0070028226616703)	(22, 0.020226961081322405)	(24, 0.014590467303397366)	(26, 0.0229462356935439)	(28, 0.0345107775466692)	(30, 0.06626434105854179)	(32, 0.09281486516875447)	(34, 0.05116875167374421)	(36, 0.04093365238453841)	(38, 0.012749066031058135)	(40, 0.010909897477125067)	(42, 0.013895744791854786)	(44, 0.008274019288167178)	(46, 0.004134759480790916)	(48, 0.01672673906445953)	(50, 0.0003405491873103235)	(52, 0.005994825272343739)	(54, 0.001425325921543042)	(56, 9.115667422807174e-05)	(58, 0.004873145350297341)	(60, 0.015484125635526176)	(62, 0.02994247484880076)	(64, 0.011535824127180279)	(66, 0.015829791039982548)	(68, 0.002252756434261831)	(70, 0.0003996769544402911)	(72, 0.0007157594117889154)	(74, 0.0003145365462815926)	(76, 1.595556540971275e-05)	(78, 0.0007895864638778058)	(80, 0.005153094198228841)	(82, 0.004021514318412743)	(84, 0.004118173317679165)	(86, 0.0)	(88, 0.00010898977450669593)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
SRR10215680_1_val_1	(1, 0.0014728937523984036)	(2, 2.9340512995984136e-06)	(3, 5.868102599196827e-06)	(4, 0.0)	(5, 2.9340512995984136e-06)	(6, 0.02025082206982825)	(7, 0.0)	(8, 8.215343638875557e-05)	(9, 0.0012587080075277194)	(10, 0.00030807538645783345)	(11, 0.0008009960047903669)	(12, 0.0008215343638875558)	(13, 0.0008097981586891622)	(14, 0.0003432840020530144)	(15, 0.0005662719008224938)	(16, 0.00017017497537670796)	(17, 0.00023179005266827466)	(18, 0.00012029610328353495)	(19, 0.00012323015458313337)	(20, 0.0)	(21, 0.00026113772189261)	(22, 0.0)	(23, 8.803242598116247e-05)	(24, 0.0)	(25, 2.9358611802702144e-06)	(26, 1.175739485758591e-05)	(27, 0.0)	(28, 5.8950849375627974e-05)	(29, 0.0)	(30, 1.771229006212999e-05)	(31, 3.8407578086964034e-05)	(32, 0.0)	(33, 3.554374976489291e-05)	(34, 0.0)	(35, 0.0)	(36, 3.6140554955086926e-05)	(37, 0.0)	(38, 0.00020496478115009713)	(39, 0.0)	(40, 6.964304803942633e-06)	(41, 0.0)	(42, 0.0)													
SRR10215680_2_val_2	(1, 0.09851957453791552)	(2, 0.06635063608911852)	(3, 0.04537510334828947)	(4, 0.024918897687489328)	(5, 0.0196082648352162)	(6, 0.014869771986364761)	(7, 0.007836851021227362)	(8, 0.0038612115102715124)	(9, 0.0014728937523984036)	(10, 0.001675343292070694)	(11, 0.0018220458570506147)	(12, 0.0015139704705927812)	(13, 0.0010034455444626574)	(14, 0.0007188425684016113)	(15, 0.0008332705690859494)	(16, 0.0005369313878265097)	(17, 0.0021330552948080465)	(18, 0.0016137282147791275)	(19, 0.0009095559028755082)	(20, 0.0009271602106730987)	(21, 0.0008274776330888469)	(22, 0.0010975759389754822)	(23, 0.000898105367482704)	(24, 0.001274067434745363)	(25, 0.0014712907131249175)	(26, 0.0017817985398013952)	(27, 0.002286104034466907)	(28, 0.0021025965681613448)	(29, 0.0020807174337322486)	(30, 0.0017694033763820214)	(31, 0.0016734442142883753)	(32, 0.003365675192629402)	(33, 0.0016307087964731624)	(34, 0.001977351093494482)	(35, 0.0013719182911768348)	(36, 0.0017492794024461563)	(37, 0.003028619753764351)	(38, 0.0012762555732291011)	(39, 0.0027192848939558015)	(40, 0.0008319601621119819)	(41, 0.0014900688162060882)	(42, 0.0)													
SRR10215681_1_val_1	(1, 0.0017954338009003343)	(2, 9.784380386377842e-06)	(3, 3.669142644891691e-05)	(4, 0.0)	(5, 2.4460950965944606e-06)	(6, 0.02065238090054703)	(7, 0.0)	(8, 7.338285289783382e-05)	(9, 0.0014725492481498653)	(10, 0.00032043845765387436)	(11, 0.0009344083268990839)	(12, 0.0007607355750408773)	(13, 0.0008487949985182779)	(14, 0.0004207283566142473)	(15, 0.0005259104457678092)	(16, 0.0002666243655287962)	(17, 0.00031310017236409096)	(18, 0.00018834932243777348)	(19, 0.00013453523031269535)	(20, 2.4460950965944606e-06)	(21, 0.00024950973172346716)	(22, 0.0)	(23, 0.00011498205117948955)	(24, 0.0)	(25, 1.7133630717682265e-05)	(26, 1.4703064625923771e-05)	(27, 0.0)	(28, 8.354795944061103e-05)	(29, 0.0)	(30, 1.7227187671948866e-05)	(31, 5.9111454351622715e-05)	(32, 0.0)	(33, 5.431711839786227e-05)	(34, 0.0)	(35, 0.0)	(36, 2.5052544580689927e-05)	(37, 0.0)	(38, 0.0002676553030004726)	(39, 0.0)	(40, 2.865036359746686e-06)	(41, 3.370297634354388e-06)	(42, 0.0)													
SRR10215681_2_val_2	(1, 0.10648830393514325)	(2, 0.07063833419945484)	(3, 0.04941601314140129)	(4, 0.027264175946641857)	(5, 0.022088238722247983)	(6, 0.01639128324227948)	(7, 0.00929516136705895)	(8, 0.004363833652324518)	(9, 0.0019837831233381078)	(10, 0.0022039316820316093)	(11, 0.0023384669123443047)	(12, 0.0020473815958495637)	(13, 0.0012744155453257142)	(14, 0.00099800679941054)	(15, 0.0014529804873771098)	(16, 0.0007582894799442828)	(17, 0.0025806303269071563)	(18, 0.0023188981515715485)	(19, 0.0013551366835133313)	(20, 0.0012157092630074471)	(21, 0.0012794360187317261)	(22, 0.0015438579081136388)	(23, 0.0011990014813540956)	(24, 0.0017353017251591435)	(25, 0.002135072836589703)	(26, 0.0025493912066055315)	(27, 0.002615674264705106)	(28, 0.0027509725265610204)	(29, 0.002760610963065215)	(30, 0.002329595449004774)	(31, 0.002400693667371864)	(32, 0.0037607446807486817)	(33, 0.0020611609219508545)	(34, 0.0024928857970607093)	(35, 0.0019417842622418482)	(36, 0.002318546917465526)	(37, 0.0039628088988592925)	(38, 0.0016699097846079641)	(39, 0.0033342694045328802)	(40, 0.0011126279554576405)	(41, 0.0018096915445394172)	(42, 0.0)													
SRR10215682_1_val_1	(1, 0.005440527407667725)	(2, 0.018163274271139344)	(3, 0.0)	(4, 0.00014520326527221294)	(5, 0.00020218176177143573)	(6, 0.0015880458379138225)	(7, 3.492230430597526e-05)	(8, 4.411238438649507e-05)	(9, 0.000615735365394827)	(10, 2.4813216217403476e-05)	(12, 0.0045123293195352245)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 1.3792039400362583e-05)	(24, 0.0008583341871443232)	(26, 0.0)	(28, 0.003683899083835251)	(30, 0.004496526340918581)	(32, 0.009213639118392371)	(34, 0.0)	(36, 0.0018890466002372199)	(38, 0.010777218302118743)	(40, 0.0034360030287090906)	(42, 0.0005352612482262682)	(44, 0.00906093390910019)	(46, 0.019728042948813727)	(48, 0.035286246889383935)	(50, 0.032113689657612264)	(52, 0.06774192078546178)	(54, 0.057163317022237384)	(56, 0.000382055544852401)	(58, 0.018650075474150873)	(60, 0.014875152320963593)	(62, 0.003736711715853817)	(64, 0.0)	(66, 0.0007887012847682769)	(68, 0.007914900207976293)	(70, 0.0020592687646426343)	(72, 0.0005018984481631817)	(74, 1.4139052119925347e-06)	(76, 0.0)	(78, 0.009216441510090266)	(80, 0.04417109169553982)	(82, 0.0018042598788004347)	(84, 0.0005860676261732853)	(86, 0.005602967980291682)	(88, 0.0015877489547774708)	(90, 0.0)	(92, 0.0067605321406044696)	(94, 0.01103069124188864)	(96, 0.0)	(98, 0.0)	(100, 0.0)
SRR10215682_2_val_2	(1, 0.0)	(2, 0.00014336524925610895)	(3, 0.00011211897698234163)	(4, 0.0005403767087345646)	(5, 0.000757262598634832)	(6, 6.249254454753468e-05)	(7, 2.940825625766338e-05)	(8, 0.0)	(9, 1.8380160161039613e-06)	(10, 0.002031926705802929)	(12, 0.01101063494447078)	(14, 0.0040739624996944295)	(16, 0.004065691427621962)	(18, 0.0038276683535364993)	(20, 0.0002610604918800673)	(22, 0.0)	(24, 0.00010592201415259952)	(26, 0.00014668134291917126)	(28, 0.0005094726499455216)	(30, 0.0008980246654661185)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0007475814377194713)	(44, 0.00174981212663956)	(46, 0.004702531682839041)	(48, 0.0016328017747155746)	(50, 0.0037860694803370227)	(52, 0.00018409408372491818)	(54, 2.297983574564925e-06)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 2.398914603091449e-05)	(70, 3.2528708177517995e-05)	(72, 0.0004918196779622772)	(74, 4.2347099867335e-05)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.00026866750197228643)	(94, 0.0011926736056724172)	(96, 5.6149079596391294e-05)	(98, 8.6031048758441e-05)	(100, 0.0)
SRR10215683_1_val_1	(1, 0.0007634527900459328)	(2, 0.015431000332140522)	(3, 5.398151040728818e-05)	(4, 0.0007017596352947464)	(5, 0.001154818740498772)	(6, 0.0040216225253429695)	(7, 0.001310979538462713)	(8, 0.0)	(9, 1.3495377601822045e-05)	(10, 0.0)	(12, 0.004323340610297991)	(14, 0.00038076243947997914)	(16, 0.0)	(18, 0.0)	(20, 0.0007538491833321401)	(22, 0.003937203845464971)	(24, 7.042009027681935e-05)	(26, 0.005065920752486422)	(28, 0.010397958520920927)	(30, 0.021187998750723257)	(32, 0.017410250788519245)	(34, 0.0)	(36, 0.002026720983311707)	(38, 0.00483879423822086)	(40, 0.010635419824051678)	(42, 0.006677638625804698)	(44, 0.019480746566172817)	(46, 0.042418911643019024)	(48, 0.07526219487212063)	(50, 0.0729036478870828)	(52, 0.2133187999618884)	(54, 0.08710886388096523)	(56, 0.000580450774358462)	(58, 0.016444042333177217)	(60, 0.035034423993211466)	(62, 0.005756105270248223)	(64, 8.068178691762575e-06)	(66, 0.0026515640903373872)	(68, 0.010306178331323055)	(70, 0.003850026089404435)	(72, 0.007040548837660304)	(74, 0.0010410795805963588)	(76, 0.0001972378836880973)	(78, 0.01916688187818628)	(80, 0.0888614534769052)	(82, 0.01251379999305629)	(84, 0.0)	(86, 0.0010609423886770752)	(88, 0.0008096771553912196)	(90, 0.0)	(92, 0.02053719259400398)	(94, 0.024885715313347385)	(96, 4.647852172987981e-05)	(98, 0.0)	(100, 0.0)
SRR10215683_2_val_2	(1, 0.0010487836307701704)	(2, 0.0016830663780558067)	(3, 0.0010121533201366535)	(4, 0.011382387051593907)	(5, 0.005326818330547759)	(6, 0.0)	(7, 0.000616931547511865)	(8, 0.0)	(9, 0.0)	(10, 0.0009186496324668864)	(12, 0.006726481778965302)	(14, 0.005773129746950874)	(16, 0.004851588247855025)	(18, 0.0036013379086005117)	(20, 0.000407807286357379)	(22, 2.3150384812930856e-05)	(24, 0.0005337270263450845)	(26, 0.0012358286733702884)	(28, 1.4521412296797764e-05)	(30, 0.0006498635301135945)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 4.1567604138071614e-06)	(44, 0.0001911483818894362)	(46, 0.00047794536950995526)	(48, 0.0006769419993864474)	(50, 0.001183747906132069)	(52, 3.5200356321473594e-06)	(54, 6.039758935826365e-06)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 8.650273341429027e-06)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 9.533593523498752e-05)	(92, 0.0003228735062320959)	(94, 1.7297588719592008e-06)	(96, 0.00014859141179141488)	(98, 0.0)	(100, 0.0)
SRR10215684_1_val_1	(1, 0.09376302648788143)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.00031405308029294277)	(6, 1.98349313869227e-05)	(7, 0.0)	(8, 0.0010082756788352373)	(9, 0.0)	(10, 0.0)	(12, 0.013739822262816247)	(14, 2.0661386861377813e-05)	(16, 0.0)	(18, 0.0)	(20, 0.003646406928384741)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0024925746305684815)	(40, 0.010361146018827405)	(42, 0.0010984145016304056)	(44, 0.018900952816289045)	(46, 0.045597372895724714)	(48, 0.007425072797996345)	(50, 0.026461446201302277)	(52, 0.062155644896168184)	(54, 0.054996665207958643)	(56, 0.01899537108650198)	(58, 0.038405978087928484)	(60, 0.05812387194511914)	(62, 0.008509166767736111)	(64, 0.03199877738431724)	(66, 0.04835989971030308)	(68, 0.040769873756083916)	(70, 0.0003932205190467311)	(72, 0.001502582373717247)	(74, 0.0)	(76, 0.0005012362121681739)	(78, 0.004942645833235398)	(80, 0.0132072527624739)	(82, 0.010292639966376962)	(84, 0.0922488204688112)	(86, 0.13044074575132264)	(88, 0.08395061654814197)	(90, 0.0032532132272207626)	(92, 0.0)	(94, 0.001562013794622275)	(96, 0.0)	(98, 9.807633084677143e-05)	(100, 0.0)
SRR10215684_2_val_2	(1, 0.060613897407486864)	(2, 0.10484248857842668)	(3, 0.02695071302198122)	(4, 0.039975651299393795)	(5, 0.02283165893729694)	(6, 0.004132277372275563)	(7, 0.0044562479182619665)	(8, 0.00029256523795710986)	(9, 0.026760628262856544)	(10, 7.851327007323569e-05)	(12, 0.00017438210511002875)	(14, 0.001600844254019553)	(16, 0.0030636704438051017)	(18, 0.000778521056936716)	(20, 0.00498020354625044)	(22, 0.005463935609793411)	(24, 0.012693248521862684)	(26, 0.0010818398589347144)	(28, 0.007155911111891706)	(30, 0.0008915208444912436)	(32, 0.0026028678551925583)	(34, 0.0005532852082832077)	(36, 0.0)	(38, 0.0017536748944275977)	(40, 0.001967554244908119)	(42, 5.3585447567184644e-05)	(44, 0.0009842841012377042)	(46, 0.01574462076611228)	(48, 0.0008807202538390713)	(50, 0.0016796882699881856)	(52, 0.0003965639875822163)	(54, 0.003520369860397081)	(56, 0.0011482495281801186)	(58, 2.3665493643087508e-06)	(60, 0.001173613734549354)	(62, 0.0006234465711826096)	(64, 0.0)	(66, 0.00014585440584571844)	(68, 0.0018464189398247623)	(70, 0.002576124974913417)	(72, 0.0)	(74, 0.004433796393997874)	(76, 0.0)	(78, 0.0007945071799084178)	(80, 0.0)	(82, 3.158790220619228e-06)	(84, 0.0003314030801345904)	(86, 0.08098322800083799)	(88, 0.08886353997641562)	(90, 0.0784201412196839)	(92, 0.0029663020695534148)	(94, 7.196745861817153e-06)	(96, 0.0007521616330667256)	(98, 0.0011806776085495517)	(100, 0.0)
SRR10215685_1_val_1	(1, 0.005377252467380596)	(2, 0.018117567304569183)	(3, 0.0)	(4, 0.00012028064729667123)	(5, 0.00024763662678726426)	(6, 0.001575440635179929)	(7, 2.3584440646406123e-05)	(8, 5.424421348673408e-05)	(9, 0.0006249876771297622)	(10, 2.8301328775687348e-05)	(12, 0.004528212604109976)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 1.2977128459945768e-05)	(24, 0.0008533723575909206)	(26, 0.0)	(28, 0.0037108773286066554)	(30, 0.004524472419464183)	(32, 0.009687259282964666)	(34, 0.0)	(36, 0.0019054567429541522)	(38, 0.010848118725133239)	(40, 0.0035251921597595267)	(42, 0.0005570458617438246)	(44, 0.00929105190998369)	(46, 0.020913464341017075)	(48, 0.03791416551616651)	(50, 0.0346321169800471)	(52, 0.07189276281434544)	(54, 0.061068314090854094)	(56, 0.00042249121897564143)	(58, 0.01908264540813363)	(60, 0.015524772794183158)	(62, 0.0038657836478427016)	(64, 0.0)	(66, 0.0008883556055599368)	(68, 0.008851693296792817)	(70, 0.0022552112612978215)	(72, 0.0006965117669433228)	(74, 4.196907923890166e-06)	(76, 0.0)	(78, 0.010237523512732122)	(80, 0.0484282470511438)	(82, 0.0019403990157635632)	(84, 0.0006223655150321234)	(86, 0.005903413565332597)	(88, 0.0016431761759133248)	(90, 0.0)	(92, 0.007015093286679566)	(94, 0.012042425632649189)	(96, 0.0)	(98, 0.0)	(100, 0.0)
SRR10215685_2_val_2	(1, 0.0)	(2, 0.0001745248607834053)	(3, 0.00010848842697346816)	(4, 0.0006179123449358404)	(5, 0.0007971540938485269)	(6, 5.8961101616015305e-05)	(7, 4.245199316353102e-05)	(8, 2.358444064640612e-06)	(9, 4.716888129281224e-06)	(10, 0.0020919398853362233)	(12, 0.011227372969721634)	(14, 0.004161474552058361)	(16, 0.004172087550349243)	(18, 0.0039751574709517516)	(20, 0.000267742777178587)	(22, 0.0)	(24, 0.00011698398553047534)	(26, 0.00015391468139814866)	(28, 0.0005286136991701252)	(30, 0.0009054997900729795)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0008209078487316676)	(44, 0.0018039132828180043)	(46, 0.004931097068518119)	(48, 0.001779497462325674)	(50, 0.003976996678742188)	(52, 0.00021492963211631818)	(54, 1.6127752702975067e-06)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 4.6802348495045135e-05)	(70, 2.9910887688744427e-05)	(72, 0.0005129470177434095)	(74, 5.455079747181391e-05)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0002090873546058808)	(94, 0.001154950763998606)	(96, 3.2811324303602197e-05)	(98, 6.877374880890595e-05)	(100, 0.0)
