Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
SRR10215676_2_val_2	(1, 31.161346471392296)	(2, 30.99769567324307)	(3, 31.134645196842126)	(4, 31.214608443127563)	(5, 31.170003973001375)	(6, 34.83747793956877)	(7, 34.837307126486095)	(8, 34.76547012714611)	(9, 34.920720614503985)	(10, 34.76601933134179)	(11, 34.88919133707375)	(12, 34.75291624315405)	(13, 34.85772873267715)	(14, 34.79728966278493)	(15, 34.75030953581878)	(16, 34.74934269492309)	(17, 34.7243695367282)	(18, 34.71680194849074)	(19, 34.71324869001764)	(20, 34.69805362716397)	(21, 34.685512696559286)	(22, 34.68303632810388)	(23, 34.67647294021155)	(24, 34.644944763697104)	(25, 34.656245867570675)	(26, 34.65292038521409)	(27, 34.624257796142984)	(28, 34.62492063235804)	(29, 34.60664546210994)	(30, 34.59370964401735)	(31, 34.58294253389164)	(32, 34.571518333006544)	(33, 34.56695901082422)	(34, 34.58220897601307)	(35, 34.567585131422405)	(36, 34.566086113491515)	(37, 34.57643571793141)	(38, 34.58123541915266)	(39, 34.607952966657955)	(40, 34.72219307107022)	(41, 34.99771506344087)	(42, 35.53054692823113)													
SRR10215677_1_val_1	(1, 31.407835399040813)	(2, 31.491823660007466)	(3, 31.5222762630033)	(4, 31.594854246736585)	(5, 31.560445996017762)	(6, 35.14512267374797)	(7, 35.16405702167622)	(8, 35.11283599611554)	(9, 35.19655607120139)	(10, 35.097933440082656)	(11, 35.20073495275455)	(12, 35.100217411300775)	(13, 35.180328137581235)	(14, 35.143113436544006)	(15, 35.105433419840956)	(16, 35.11791679455068)	(17, 35.109182867729345)	(18, 35.0969141434858)	(19, 35.09366549506698)	(20, 35.0721973513597)	(21, 35.063911305897726)	(22, 35.06569486114211)	(23, 35.04893100087506)	(24, 35.025379251260055)	(25, 35.018990796539065)	(26, 34.97823498040018)	(27, 34.946025525966746)	(28, 34.94371661502595)	(29, 34.93116361961129)	(30, 34.90649469251301)	(31, 34.90610089217976)	(32, 34.88291796659006)	(33, 34.87420020265697)	(34, 34.89222880158197)	(35, 34.88393505771619)	(36, 34.86399817542023)	(37, 34.871491593298735)	(38, 34.86573404777581)	(39, 34.88691003684193)	(40, 34.98862748507122)	(41, 35.21186026237214)	(42, 35.58613362110376)													
SRR10215677_2_val_2	(1, 31.12846508524232)	(2, 30.91456789774966)	(3, 31.045047330394606)	(4, 31.14112019359822)	(5, 31.06135877483717)	(6, 34.70892587119264)	(7, 34.73475989432905)	(8, 34.634973221895315)	(9, 34.83478112709391)	(10, 34.64435614394762)	(11, 34.7920756392582)	(12, 34.62867697044947)	(13, 34.75500672267651)	(14, 34.684972865729954)	(15, 34.61214850847902)	(16, 34.623632850409976)	(17, 34.59950702731957)	(18, 34.588686037844404)	(19, 34.584472712224894)	(20, 34.569866326494086)	(21, 34.55661686942662)	(22, 34.56046803084203)	(23, 34.54369825029872)	(24, 34.5155528717016)	(25, 34.527867753828005)	(26, 34.53310756205879)	(27, 34.49380856910277)	(28, 34.50666273477468)	(29, 34.47814637428663)	(30, 34.4713051595684)	(31, 34.4647152027908)	(32, 34.45279791756097)	(33, 34.445940607554796)	(34, 34.47835360234125)	(35, 34.46191262980338)	(36, 34.473155965951825)	(37, 34.486057589332866)	(38, 34.491102432030786)	(39, 34.520307580965046)	(40, 34.6580066147325)	(41, 34.97101801794697)	(42, 35.494006275384216)													
SRR10215678_1_val_1	(1, 32.744447535487566)	(2, 32.87031978531565)	(3, 32.94948670004691)	(4, 36.34429254597964)	(5, 36.390638341072325)	(6, 31.63519271113495)	(7, 33.40910755927534)	(8, 35.462488522062024)	(9, 37.743438488595736)	(10, 38.07968625796179)	(12, 38.1352433922347)	(14, 39.669990797929344)	(16, 39.66077408497493)	(18, 39.652401882820605)	(20, 39.65901441284548)	(22, 39.541049206596064)	(24, 39.544047060496155)	(26, 39.49631757773251)	(28, 39.45972515269665)	(30, 39.41933861662088)	(32, 39.32035511375984)	(34, 39.2718094077608)	(36, 39.246266942648134)	(38, 39.19376107687822)	(40, 39.14680985529033)	(42, 39.10033741968829)	(44, 39.03055390212415)	(46, 38.96746846896996)	(48, 38.87046508660223)	(50, 38.75114712239696)	(52, 38.62584819759131)	(54, 38.4680796335802)	(56, 38.297436907826)	(58, 38.12293109504475)	(60, 37.88338132808268)	(62, 37.624109524738685)	(64, 37.350584518112356)	(66, 37.062966530292314)	(68, 36.72909859669599)	(70, 36.32032012039045)	(72, 35.964985303294924)	(74, 35.682409082780396)	(76, 33.473378701480414)	(78, 35.00791039886468)	(80, 34.95654354890968)	(82, 34.75135355208889)	(84, 34.53016688690103)	(86, 34.543178473446446)	(88, 34.4492852738709)	(90, 34.352424676476716)	(92, 34.28152229194551)	(94, 34.16138644051871)	(96, 34.178469066626946)	(98, 34.18105009158349)	(100, 34.23500078186824)
SRR10215678_2_val_2	(1, 32.6271949575106)	(2, 32.808423530079004)	(3, 32.87510404169149)	(4, 36.29768350497234)	(5, 36.35839281674095)	(6, 36.4416817219442)	(7, 36.440363520343894)	(8, 36.19165231408817)	(9, 38.163409886707235)	(10, 38.21814091905422)	(12, 38.17301824426906)	(14, 39.68731226670548)	(16, 39.771579198812276)	(18, 39.771032809228316)	(20, 39.787106616817496)	(22, 39.77398741490535)	(24, 39.752567767816245)	(26, 39.574896216808625)	(28, 39.61486799567405)	(30, 39.603886833465566)	(32, 39.398001848902126)	(34, 39.48262675647854)	(36, 39.47401402243557)	(38, 39.44469929967278)	(40, 39.406552396460064)	(42, 39.33958324327222)	(44, 39.28733267613103)	(46, 39.19916942306409)	(48, 39.08472658442783)	(50, 37.453361062882465)	(52, 37.85021567480217)	(54, 38.65745090164319)	(56, 38.70115175499235)	(58, 38.55645450731721)	(60, 38.31256183393523)	(62, 38.06389654975504)	(64, 37.79796703143691)	(66, 37.4979735481548)	(68, 37.208115587523636)	(70, 36.89754854912752)	(72, 36.49233537058734)	(74, 35.95757355826488)	(76, 35.78869626217336)	(78, 35.64781175959315)	(80, 35.38221100436128)	(82, 35.16275299281776)	(84, 34.94303231116482)	(86, 34.79203788736869)	(88, 34.63845904784948)	(90, 34.48198743911141)	(92, 34.44051786611244)	(94, 34.37151791381825)	(96, 34.29961773523786)	(98, 34.355620951144964)	(100, 34.445735988066915)
SRR10215679_1_val_1	(1, 32.90329751367728)	(2, 33.0188945790272)	(3, 33.09879371611052)	(4, 36.43026631888673)	(5, 36.48364766561878)	(6, 31.753988208900694)	(7, 33.46587753930198)	(8, 35.56919071744166)	(9, 37.88096372941501)	(10, 38.23451336086196)	(12, 38.2845002137797)	(14, 39.87158445212408)	(16, 39.8712580175121)	(18, 39.867474145990386)	(20, 39.87696005265147)	(22, 39.76199093704326)	(24, 39.77482222489614)	(26, 39.741863678485956)	(28, 39.71550124788168)	(30, 39.68191537462244)	(32, 39.59117193582843)	(34, 39.551260463116805)	(36, 39.532277015720915)	(38, 39.486035224725654)	(40, 39.44366712040853)	(42, 39.40206122950829)	(44, 39.34006690958914)	(46, 39.28497843619765)	(48, 39.196655852683165)	(50, 39.08652756672488)	(52, 38.97298763432172)	(54, 38.82576731720832)	(56, 38.658829601050385)	(58, 38.489064427642816)	(60, 38.257603457867866)	(62, 38.00402689316182)	(64, 37.732970214496575)	(66, 37.44634016794029)	(68, 37.1157807005849)	(70, 36.70641093912148)	(72, 36.352729416837704)	(74, 36.06724279469944)	(76, 33.91316651663033)	(78, 35.33114096451996)	(80, 35.22926035989698)	(82, 35.00496898227231)	(84, 34.778022908485454)	(86, 34.78170278010309)	(88, 34.67749472500145)	(90, 34.57501673504365)	(92, 34.49928943754191)	(94, 34.38102561764007)	(96, 34.39139875052568)	(98, 34.381977473751604)	(100, 34.42007439522353)
SRR10215679_2_val_2	(1, 32.49939756429638)	(2, 32.68003366312904)	(3, 32.747960483901984)	(4, 36.173923474599086)	(5, 36.23911520050495)	(6, 36.321625848851134)	(7, 36.31646214370608)	(8, 36.06929606937123)	(9, 38.01138354147513)	(10, 38.069108133626045)	(12, 38.02087987264703)	(14, 39.5078083117947)	(16, 39.59365301964817)	(18, 39.595867867407165)	(20, 39.6143811359146)	(22, 39.602591743965846)	(24, 39.58198371983352)	(26, 39.40573481507626)	(28, 39.44609463004011)	(30, 39.43527762412478)	(32, 39.231477000957)	(34, 39.31938665960593)	(36, 39.31518781538294)	(38, 39.29478194353151)	(40, 39.264462703664016)	(42, 39.20735984465256)	(44, 39.164648547583965)	(46, 39.08481431928327)	(48, 38.978266413499085)	(50, 37.34017865616735)	(52, 37.74389109439922)	(54, 38.56727680248379)	(56, 38.62250721016253)	(58, 38.48514203530863)	(60, 38.249776624607996)	(62, 38.008372139404926)	(64, 37.7523006764264)	(66, 37.461236740274956)	(68, 37.180706495471405)	(70, 36.87583780062717)	(72, 36.47567699933438)	(74, 35.94850304406599)	(76, 35.779660928548836)	(78, 35.6392756264339)	(80, 35.370724598089566)	(82, 35.14528654939889)	(84, 34.92040134866069)	(86, 34.76515231182422)	(88, 34.60723723015433)	(90, 34.44754257332442)	(92, 34.4041430394648)	(94, 34.33460582761309)	(96, 34.26216136461142)	(98, 34.323512303548)	(100, 34.425214546601936)
SRR10215680_1_val_1	(1, 30.923144844107547)	(2, 31.008861627118637)	(3, 31.253864622344906)	(4, 31.429548249696097)	(5, 31.35952855311632)	(6, 34.89394014834622)	(7, 34.9378655956284)	(8, 34.855575579151655)	(9, 35.02641793383697)	(10, 34.87993644962247)	(11, 35.012994179693095)	(12, 34.90174390326879)	(13, 34.99898261771187)	(14, 34.94879678517173)	(15, 34.887658549897374)	(16, 34.91733143222457)	(17, 34.90690745212941)	(18, 34.898491096636)	(19, 34.894282229387244)	(20, 34.87569425155095)	(21, 34.87075830550725)	(22, 34.86315623268022)	(23, 34.83463707399935)	(24, 34.81459256398702)	(25, 34.79825178861471)	(26, 34.741125680025675)	(27, 34.71899500934805)	(28, 34.71252462082224)	(29, 34.68455685142848)	(30, 34.651866119648176)	(31, 34.64662123956204)	(32, 34.622300381811506)	(33, 34.604998458289856)	(34, 34.60692841032163)	(35, 34.59992448308165)	(36, 34.57092493558548)	(37, 34.580070425059546)	(38, 34.57172270476246)	(39, 34.58994998131536)	(40, 34.70147806923006)	(41, 34.96741150858776)	(42, 35.47393045890911)													
SRR10215680_2_val_2	(1, 30.572933605617205)	(2, 30.529119857667997)	(3, 30.769238625717364)	(4, 30.936433983977793)	(5, 30.88886908078256)	(6, 34.396170980900585)	(7, 34.40634013864038)	(8, 34.32513161347266)	(9, 34.55770637816101)	(10, 34.3549316869237)	(11, 34.59693637512691)	(12, 34.377454256893266)	(13, 34.56459761378889)	(14, 34.40220940517773)	(15, 34.379864580035886)	(16, 34.40498328661688)	(17, 34.389399601268295)	(18, 34.38321620551645)	(19, 34.3817219812111)	(20, 34.36606635292465)	(21, 34.35172605818911)	(22, 34.355708397081024)	(23, 34.35492912804006)	(24, 34.33396645286504)	(25, 34.34799405516324)	(26, 34.32474480954882)	(27, 34.3109434386045)	(28, 34.308501549905614)	(29, 34.29287240060841)	(30, 34.26342522996114)	(31, 34.289751011605894)	(32, 34.254333032997884)	(33, 34.25773640125991)	(34, 34.262178438481975)	(35, 34.24738460515788)	(36, 34.237912011849254)	(37, 34.25791126822581)	(38, 34.240627467005915)	(39, 34.285481217992896)	(40, 34.39457364121592)	(41, 34.650153360546376)	(42, 35.1606991372098)													
SRR10215681_1_val_1	(1, 31.237207479131445)	(2, 31.344318607800083)	(3, 31.451188453648392)	(4, 31.562544095450544)	(5, 31.505968533188067)	(6, 35.06665782810972)	(7, 35.106818062015115)	(8, 35.038395816590324)	(9, 35.1840234277204)	(10, 35.06117798803052)	(11, 35.16639914132278)	(12, 35.06953475393568)	(13, 35.154568602388096)	(14, 35.11062403921971)	(15, 35.06528023627322)	(16, 35.08414134173453)	(17, 35.07812299381982)	(18, 35.06857473499311)	(19, 35.063924292378324)	(20, 35.04682797114635)	(21, 35.04032380590208)	(22, 35.02999281144796)	(23, 35.005956999893215)	(24, 34.98717739448964)	(25, 34.97360387956311)	(26, 34.92592885201731)	(27, 34.904004427910024)	(28, 34.89616150941085)	(29, 34.87177142941456)	(30, 34.84305397085937)	(31, 34.83759864347094)	(32, 34.812319299650966)	(33, 34.799202476564325)	(34, 34.7985277758692)	(35, 34.79203353900559)	(36, 34.76393335471985)	(37, 34.77275213150077)	(38, 34.765763160160866)	(39, 34.78232734647311)	(40, 34.8865812612698)	(41, 35.1199745070687)	(42, 35.54347587782597)													
SRR10215681_2_val_2	(1, 31.05409419447459)	(2, 30.899377896864557)	(3, 31.029977091096374)	(4, 31.143807080393483)	(5, 31.08115730140429)	(6, 34.7063908515065)	(7, 34.7298594461527)	(8, 34.65901676516888)	(9, 34.8426065246896)	(10, 34.68966567628353)	(11, 34.821801140540764)	(12, 34.682421516733065)	(13, 34.78314591556544)	(14, 34.70549900523427)	(15, 34.65122600120813)	(16, 34.66677932565317)	(17, 34.65102326884652)	(18, 34.6412465447378)	(19, 34.635327410440205)	(20, 34.620249631342894)	(21, 34.60053113474526)	(22, 34.599621615351495)	(23, 34.597025340945244)	(24, 34.5800382588751)	(25, 34.581307466697396)	(26, 34.57145081906914)	(27, 34.55601373108643)	(28, 34.55549830167396)	(29, 34.538713152271534)	(30, 34.521111909505116)	(31, 34.52566431494814)	(32, 34.50627376854181)	(33, 34.5121499257809)	(34, 34.51436230556451)	(35, 34.50853012134334)	(36, 34.49961268473004)	(37, 34.51013063789215)	(38, 34.516780709202166)	(39, 34.557619394697056)	(40, 34.68637372902073)	(41, 34.95746405066456)	(42, 35.511113297939104)													
SRR10215682_1_val_1	(1, 31.598927572795084)	(2, 31.72653383815056)	(3, 31.832359723996163)	(4, 35.37278100461912)	(5, 35.51079303222832)	(6, 35.511963186744815)	(7, 35.433597609402845)	(8, 35.419320856758084)	(9, 37.00879391410841)	(10, 36.91870643557414)	(12, 36.87161532567163)	(14, 38.05892692213742)	(16, 38.008224882729984)	(18, 38.00568285143923)	(20, 38.0243198410853)	(22, 37.983578434678535)	(24, 37.92209877808433)	(26, 37.773323720443855)	(28, 37.67591963711319)	(30, 37.574976482223704)	(32, 37.4659367165749)	(34, 37.42075322289813)	(36, 37.37156670609528)	(38, 37.32023881325059)	(40, 37.26727180786306)	(42, 37.18951470588251)	(44, 37.04249122842527)	(46, 36.80489786317381)	(48, 36.7175361251016)	(50, 36.63492696969415)	(52, 36.34778395119798)	(54, 36.21059499421989)	(56, 36.207048491714694)	(58, 36.08313478744748)	(60, 35.87922692763712)	(62, 35.63871458293876)	(64, 35.30407851334343)	(66, 35.01350412845714)	(68, 34.65039103118761)	(70, 34.38770190383701)	(72, 34.11462796307703)	(74, 33.673751835620266)	(76, 29.66317675228862)	(78, 32.890087772519585)	(80, 33.26335677642753)	(82, 33.264068966472585)	(84, 33.14877269867115)	(86, 33.045477167204)	(88, 32.945967888567765)	(90, 32.80549902648771)	(92, 32.685725416565134)	(94, 32.70034290197666)	(96, 32.855532105970724)	(98, 32.983402258620025)	(100, 33.27728636045048)
SRR10215682_2_val_2	(1, 31.165169706775792)	(2, 31.23334236411869)	(3, 31.30185584477146)	(4, 34.93254301095329)	(5, 34.98363206301307)	(6, 35.08670612641984)	(7, 35.015547042273816)	(8, 34.9661593681195)	(9, 36.525772862759574)	(10, 36.45292775733189)	(12, 36.365342425140824)	(14, 37.54492646006018)	(16, 37.47929628432196)	(18, 37.52237815745879)	(20, 37.54767358729225)	(22, 37.531348904895125)	(24, 37.47821772278974)	(26, 37.40070107421789)	(28, 37.322031254892124)	(30, 37.26945623059788)	(32, 37.12856842556781)	(34, 37.072697254591446)	(36, 37.019142138760515)	(38, 36.97750831304328)	(40, 36.99712337487121)	(42, 36.96593877408135)	(44, 36.88726440093055)	(46, 36.7785593408601)	(48, 36.704440566868215)	(50, 34.716182047018584)	(52, 35.32531255488947)	(54, 36.31585573382915)	(56, 36.39038946505757)	(58, 36.22936745862677)	(60, 36.07569152161996)	(62, 35.883912265730814)	(64, 35.68191823775028)	(66, 35.43879393837152)	(68, 35.189626702958904)	(70, 34.923271504642756)	(72, 34.638078353835525)	(74, 34.40189976089622)	(76, 34.165551018134)	(78, 33.96463709826422)	(80, 33.7541626809439)	(82, 33.57332240046093)	(84, 33.39193113177491)	(86, 33.28711357576418)	(88, 33.12146670569503)	(90, 33.08214964390945)	(92, 33.0430483180411)	(94, 33.04108368145596)	(96, 33.11500989959198)	(98, 33.2391848307126)	(100, 33.47284727598528)
SRR10215683_1_val_1	(1, 32.6394762698437)	(2, 32.721996860126886)	(3, 32.80762861692507)	(4, 36.249373158989506)	(5, 36.272843028014165)	(6, 36.285880141150855)	(7, 36.239548215629604)	(8, 36.22541277154724)	(9, 37.99778488799955)	(10, 37.961938774479364)	(12, 37.92208027312793)	(14, 39.393427706765955)	(16, 39.36577347060163)	(18, 39.358332823079536)	(20, 39.36398203527065)	(22, 39.31603261320157)	(24, 39.26457118951165)	(26, 39.17588551098511)	(28, 39.11057373188595)	(30, 39.04297460696887)	(32, 38.939586993197864)	(34, 38.88786451810628)	(36, 38.858134232507524)	(38, 38.814482640094)	(40, 38.763091850164514)	(42, 38.7015399284893)	(44, 38.55866457251043)	(46, 38.39854733836697)	(48, 38.29582881066544)	(50, 38.2037268805103)	(52, 37.91939294447876)	(54, 37.806298246466106)	(56, 37.733688565000286)	(58, 37.60534581698843)	(60, 37.3728778846114)	(62, 37.11504081641317)	(64, 36.782291486176646)	(66, 36.46113863276662)	(68, 36.136178816539285)	(70, 35.82066508814737)	(72, 35.488165229527674)	(74, 35.086800586995)	(76, 30.83163632103301)	(78, 34.19589262142354)	(80, 34.45804925664848)	(82, 34.37704418261493)	(84, 34.24543061183879)	(86, 34.119959371561336)	(88, 33.968265377107784)	(90, 33.808627547966)	(92, 33.67405637920871)	(94, 33.62429852615168)	(96, 33.70043790518562)	(98, 33.7392177076495)	(100, 33.902619804107914)
SRR10215683_2_val_2	(1, 32.20058694481848)	(2, 32.31691366806445)	(3, 32.40039146620183)	(4, 35.88104618943361)	(5, 35.941921157999026)	(6, 36.026788016073844)	(7, 35.972783235779744)	(8, 35.95381247501909)	(9, 37.724349451466885)	(10, 37.679106005265666)	(12, 37.62775588142051)	(14, 39.0616315772711)	(16, 39.04106521945836)	(18, 39.05483039857711)	(20, 39.05955994045889)	(22, 39.02134067919721)	(24, 38.968839522003556)	(26, 38.918941913280236)	(28, 38.85650359170401)	(30, 38.80982309695018)	(32, 38.736798162597694)	(34, 38.693045502675915)	(36, 38.66108493325649)	(38, 38.63428972079302)	(40, 38.59226832328605)	(42, 38.53030421393471)	(44, 38.508943178418846)	(46, 38.42488332859013)	(48, 38.33845672865242)	(50, 36.29182737947181)	(52, 36.9081221547419)	(54, 37.9115278857839)	(56, 37.98099845057284)	(58, 37.80942482451266)	(60, 37.564435526505655)	(62, 37.36410168230317)	(64, 37.12913415976213)	(66, 36.846902507054324)	(68, 36.52382620748253)	(70, 36.23450428461149)	(72, 35.93815096054067)	(74, 35.61228420144168)	(76, 35.33125706108503)	(78, 35.0322953212568)	(80, 34.81936388721271)	(82, 34.608986463500386)	(84, 34.35206729248202)	(86, 34.225174954644494)	(88, 34.04581295894228)	(90, 33.960321098699154)	(92, 33.90214649575396)	(94, 33.842062946214455)	(96, 33.85324938870595)	(98, 33.92001250924012)	(100, 34.04246868553034)
SRR10215684_1_val_1	(1, 32.02651146846642)	(2, 32.20141503392261)	(3, 32.2167192206948)	(4, 35.831568853650225)	(5, 35.902941317016634)	(6, 35.87488487268627)	(7, 35.8169423934253)	(8, 35.803363167990284)	(9, 37.41856212714565)	(10, 37.31509624892191)	(12, 37.27752153342136)	(14, 38.66665501915418)	(16, 38.698644135330625)	(18, 38.69513193923628)	(20, 38.676340016306696)	(22, 38.61999583304673)	(24, 38.590284106489726)	(26, 38.468093986539756)	(28, 38.37813448107424)	(30, 38.277704067598556)	(32, 38.1909065781175)	(34, 38.11625927936194)	(36, 38.0103573308852)	(38, 37.899007878494224)	(40, 37.83561161806003)	(42, 37.91419075221097)	(44, 37.8696941059591)	(46, 37.813135921397745)	(48, 37.64014221508626)	(50, 37.485877835668255)	(52, 37.35292571613387)	(54, 37.2475925847902)	(56, 37.17368111198796)	(58, 36.995342573748175)	(60, 36.788110391409056)	(62, 36.69296508446194)	(64, 36.49505266513083)	(66, 36.24205356799348)	(68, 35.99123850310786)	(70, 35.65609468107096)	(72, 35.35830542741813)	(74, 35.03679770224504)	(76, 32.57438371340515)	(78, 34.37003037171969)	(80, 34.44756831919622)	(82, 34.26985284465782)	(84, 34.026506008244525)	(86, 33.867367544744184)	(88, 33.7870074517395)	(90, 33.77209155554161)	(92, 33.76143888291219)	(94, 33.7369443932633)	(96, 33.77209725277423)	(98, 33.84264268707481)	(100, 33.96561599410502)
SRR10215684_2_val_2	(1, 31.34374066673502)	(2, 31.46997617014814)	(3, 31.543594774203026)	(4, 35.15621836586711)	(5, 35.23208091223891)	(6, 35.32476356307236)	(7, 35.28154354510423)	(8, 35.290634687556114)	(9, 36.88529302152403)	(10, 36.86860088542804)	(12, 36.8352004229733)	(14, 38.07587331508663)	(16, 38.070098391342434)	(18, 38.05897645770506)	(20, 38.05071092688428)	(22, 38.02760945884397)	(24, 38.06397048106953)	(26, 38.041462253048195)	(28, 38.0031368487945)	(30, 37.959788899436674)	(32, 37.903198130590006)	(34, 37.84861133924206)	(36, 37.80091222737511)	(38, 37.75961123752312)	(40, 37.73402051082013)	(42, 37.69102911499232)	(44, 37.61097473826263)	(46, 37.48988777719842)	(48, 37.43310288819111)	(50, 35.926696718977574)	(52, 36.29168503237297)	(54, 37.08517251069256)	(56, 37.12221180200203)	(58, 37.01736429931047)	(60, 36.85342929193388)	(62, 36.63666968207688)	(64, 36.40076422507529)	(66, 36.12763839822388)	(68, 35.85602043778637)	(70, 35.63109373355546)	(72, 35.384167448877406)	(74, 35.12071744646812)	(76, 34.904955296190025)	(78, 34.67577848536203)	(80, 34.461113014022736)	(82, 34.269001462351866)	(84, 34.043816906489255)	(86, 33.87564430694037)	(88, 33.70579466739457)	(90, 33.67946672459405)	(92, 33.69053530930597)	(94, 33.661695153287184)	(96, 33.69163565464569)	(98, 33.739302167070235)	(100, 33.81035399175641)
SRR10215685_1_val_1	(1, 31.637039939495534)	(2, 31.762522960632193)	(3, 31.87461754291826)	(4, 35.41278655449152)	(5, 35.55649593795745)	(6, 35.547319798128505)	(7, 35.46326636106892)	(8, 35.44511877077141)	(9, 37.03643675799223)	(10, 36.95790077110744)	(12, 36.90725582627663)	(14, 38.10573980192277)	(16, 38.06197019322921)	(18, 38.0632563353232)	(20, 38.08341074768382)	(22, 38.04118124285789)	(24, 37.98275612657023)	(26, 37.840557635700534)	(28, 37.74767840082811)	(30, 37.645360159450156)	(32, 37.53789113286125)	(34, 37.497060512604314)	(36, 37.45866951607218)	(38, 37.41474454630273)	(40, 37.37206621659993)	(42, 37.304742423833616)	(44, 37.175321772837364)	(46, 36.96177595635339)	(48, 36.8885257611706)	(50, 36.8223290615868)	(52, 36.55205685246959)	(54, 36.432946615929595)	(56, 36.43367715075098)	(58, 36.3232569069049)	(60, 36.13401423156213)	(62, 35.90836249508685)	(64, 35.586633694473335)	(66, 35.317137882737526)	(68, 34.97253224503956)	(70, 34.715954259962935)	(72, 34.45567786493494)	(74, 34.02304569454677)	(76, 29.92218130159129)	(78, 33.18349268239497)	(80, 33.54468210964599)	(82, 33.527986824829476)	(84, 33.39730046019346)	(86, 33.274280798354276)	(88, 33.162677286142966)	(90, 33.01233607754878)	(92, 32.88325245479896)	(94, 32.88643897566165)	(96, 33.02288702249342)	(98, 33.13042920525883)	(100, 33.4120434652948)
SRR10215685_2_val_2	(1, 31.135002974941344)	(2, 31.203882914006694)	(3, 31.278964900597714)	(4, 34.91167688297467)	(5, 34.96629759847188)	(6, 35.0645522885445)	(7, 34.9880838434412)	(8, 34.937909856305666)	(9, 36.48758831075878)	(10, 36.41991358377934)	(12, 36.329773839836555)	(14, 37.50707111057905)	(16, 37.44655694996203)	(18, 37.49509971926025)	(20, 37.524581297828185)	(22, 37.507763229576895)	(24, 37.45470173462297)	(26, 37.382087617635364)	(28, 37.30626583532585)	(30, 37.256174255653775)	(32, 37.11672166162441)	(34, 37.064710645290326)	(36, 37.022486888832006)	(38, 36.98827362327199)	(40, 37.02101540893506)	(42, 36.998985815857104)	(44, 36.931533300537524)	(46, 36.83790410625929)	(48, 36.77007881931897)	(50, 34.792744489005365)	(52, 35.40619326835546)	(54, 36.40780023641277)	(56, 36.48864275708628)	(58, 36.33914294098163)	(60, 36.200662637387765)	(62, 36.02580828269896)	(64, 35.83613343941964)	(66, 35.609920477358)	(68, 35.37524298007001)	(70, 35.11364224858855)	(72, 34.84215729964923)	(74, 34.611642886122155)	(76, 34.36930244858805)	(78, 34.161717302961634)	(80, 33.94253813162317)	(82, 33.74927234228889)	(84, 33.55661213502519)	(86, 33.43480548574365)	(88, 33.25596447062624)	(90, 33.20201521185615)	(92, 33.148469347880386)	(94, 33.13859019655848)	(96, 33.200893752796105)	(98, 33.31061642889247)	(100, 33.53936877815011)
SRR10215686_1_val_1	(1, 32.943965739512436)	(2, 33.05563731210206)	(3, 33.13816656075839)	(4, 36.468996867850684)	(5, 36.51025023511708)	(6, 31.7191307950762)	(7, 33.44969452363561)	(8, 35.559905046242136)	(9, 37.88608189252662)	(10, 38.24329530637782)	(12, 38.29068905623798)	(14, 39.88781076161675)	(16, 39.8748993535619)	(18, 39.8611877221613)	(20, 39.86497465364529)	(22, 39.73414562825665)	(24, 39.73275941772894)	(26, 39.684850361640926)	(28, 39.635898588895174)	(30, 39.58988965157264)	(32, 39.47341509353815)	(34, 39.398614555832495)	(36, 39.35960906135722)	(38, 39.27932392940248)	(40, 39.201674446083246)	(42, 39.14432532192431)	(44, 39.04156546043066)	(46, 38.94547317324773)	(48, 38.834120839492954)	(50, 38.6981901420759)	(52, 38.54777934639769)	(54, 38.38982616399227)	(56, 38.20265085883847)	(58, 38.02078861720808)	(60, 37.79938983397213)	(62, 37.55417190385695)	(64, 37.28314247926486)	(66, 37.031691771792424)	(68, 36.72569714172597)	(70, 36.33220623248799)	(72, 36.008765925450405)	(74, 35.750855257233795)	(76, 33.59479175618111)	(78, 35.0534888015335)	(80, 34.98180578845365)	(82, 34.76082197637255)	(84, 34.54755191326269)	(86, 34.55478588272723)	(88, 34.46544408912664)	(90, 34.37392965748013)	(92, 34.30135608077733)	(94, 34.18826162002471)	(96, 34.21179535377341)	(98, 34.221696827782125)	(100, 34.29128027757024)
