Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
SRR10215676_2	(1, 0.8622019093643721)	(2, 0.8216793947587793)	(3, 0.8083749464081348)	(4, 0.8045624251711638)	(5, 0.8036892049364506)	(6, 0.8034645302341504)	(7, 0.8036035042768104)	(8, 0.8030846678508798)	(9, 0.8034552652979732)	(10, 0.8032074282552296)	(11, 0.8037725893620467)	(12, 0.804256682277312)	(13, 0.8042752121496667)	(14, 0.8099916777710787)	(15, 0.8096789861750938)	(16, 0.8109042739845456)	(17, 0.8101074894732953)	(18, 0.8108602655377033)	(19, 0.8112818201337718)	(20, 0.8118168701980125)	(21, 0.8122291598579037)	(22, 0.8124700481985143)	(23, 0.8127109365391247)	(24, 0.8138574723910693)	(25, 0.8159907239458992)	(26, 0.8333925903209675)	(27, 0.9935485933163214)	(28, 1.082387750086685)	(29, 1.1372384884905173)	(30, 1.197907606813712)	(31, 1.2579351283066267)	(32, 1.3245662330599328)	(33, 6.576562900796002e-05)	(34, 9.404320688181856e-06)	(35, 8.48057396147657e-05)	(36, 5.442799677710533e-05)	(37, 0.0001575170238313472)	(38, 8.201225658701943e-05)	(39, 0.00011005725716575464)	(40, 0.0)	(41, 0.00012656230852292047)	(42, 7.635235190249255e-06)													
SRR10215677_1	(1, 2.3160947969881573)	(2, 2.274333524545896)	(3, 2.2757682120581193)	(4, 2.273908511854305)	(5, 2.273908511854305)	(6, 2.274022855370317)	(7, 2.273906354429475)	(8, 2.273906354429475)	(9, 2.273938715801931)	(10, 2.273906354429475)	(11, 2.2759904268156514)	(12, 2.276570774095032)	(13, 2.2766894324607048)	(14, 2.2869199410065124)	(15, 2.2869997657252377)	(16, 2.2874441952403024)	(17, 2.2880029682713787)	(18, 2.288807687733122)	(19, 2.28900832824235)	(20, 2.2952540731263893)	(21, 2.2917180538293462)	(22, 2.2925745514870193)	(23, 2.294160258737371)	(24, 2.298975630958848)	(25, 2.3107184943107737)	(26, 2.357271407301377)	(27, 2.7857855993920553)	(28, 3.030558390951139)	(29, 3.172378869603021)	(30, 3.327571067353789)	(31, 3.4800772711906958)	(32, 3.6404451311096193)	(33, 0.02001285073440167)	(34, 0.005969713816729561)	(35, 0.005104288519321335)	(36, 0.013563186260976391)	(37, 0.011371585324542879)	(38, 0.011065944391505956)	(39, 0.0013881908420020047)	(40, 0.0016163698122559481)	(41, 0.006104275362479501)	(42, 0.011946067498594998)													
SRR10215677_2	(1, 2.320023467604335)	(2, 2.278991404754753)	(3, 2.2653370630030834)	(4, 2.261501161654613)	(5, 2.260735275839817)	(6, 2.2604591254615247)	(7, 2.2605648392782145)	(8, 2.26012040976315)	(9, 2.2605065888077935)	(10, 2.260211021606027)	(11, 2.2618916555489172)	(12, 2.2627524680562514)	(13, 2.262892700670228)	(14, 2.273384257620515)	(15, 2.273142626039509)	(16, 2.274473757159873)	(17, 2.273833001985241)	(18, 2.2749440757729023)	(19, 2.275757424933967)	(20, 2.2768663412967984)	(21, 2.2776451716605766)	(22, 2.27860954055977)	(23, 2.2793085462048235)	(24, 2.281675241243784)	(25, 2.2879231435526535)	(26, 2.334827716790614)	(27, 2.7575190192640133)	(28, 2.9904497059289725)	(29, 3.137035936031232)	(30, 3.2931881878315328)	(31, 3.4432716035838884)	(32, 3.5992037980514877)	(33, 7.172419840195348e-05)	(34, 6.740614351725122e-06)	(35, 7.224477124517227e-05)	(36, 3.6515702687870664e-05)	(37, 0.00013733509488481706)	(38, 5.482725362658445e-05)	(39, 0.00012739526057781834)	(40, 7.70079515330435e-06)	(41, 0.00011793120365303696)	(42, 1.272072147861596e-05)													
SRR10215678_1	(1, 0.00038003633108146134)	(2, 0.0022900127372898365)	(3, 0.00022136136810415019)	(4, 0.00048581963973300216)	(5, 0.011904540123618766)	(6, 8.396485478860763)	(7, 0.0)	(8, 8.61938070494036e-05)	(9, 0.0)	(10, 6.660430544726643e-05)	(12, 1.2733176041389169e-05)	(14, 0.0016660871112617675)	(16, 0.0006552688285914888)	(18, 0.0003839542314018888)	(20, 0.0)	(22, 1.9589501602137185e-05)	(24, 0.0006102129749065733)	(26, 0.0006915094065554425)	(28, 9.59885578504722e-05)	(30, 0.002645562191368627)	(32, 5.876850480641155e-06)	(34, 8.227590672897617e-05)	(36, 4.9953229085449816e-05)	(38, 8.423485688918989e-05)	(40, 0.00045839433749001005)	(42, 0.00027425302242992057)	(44, 0.0017219171908278582)	(46, 0.00256328628463965)	(48, 0.0018659000276035665)	(50, 0.0026396853408879855)	(52, 0.00036632367995996534)	(54, 0.003029516422770515)	(56, 0.000340857327877187)	(58, 0.0025368404574767655)	(60, 0.009507764602597281)	(62, 0.0003330215272363321)	(64, 0.004873867998611731)	(66, 0.006185385130874815)	(68, 0.02661919425206411)	(70, 0.10381848164084642)	(72, 0.16655581947185097)	(74, 0.1584771090111296)	(76, 0.0797948963510655)	(78, 0.016891047756442786)	(80, 0.00652722193383211)	(82, 3.526110288384693e-05)	(84, 0.013778275951863189)	(86, 0.025262621266116114)	(88, 0.0071198043572967586)	(90, 0.004531051720574331)	(92, 0.003508479736942769)	(94, 0.0018247620742390788)	(96, 0.016191702549246487)	(98, 0.033498047739654584)	(100, 0.07861266992937652)
SRR10215678_2	(1, 0.16638539080791237)	(2, 0.19132674424775345)	(3, 0.1913091136963115)	(4, 0.19337384716517678)	(5, 0.14777732323604229)	(6, 0.12129819392043345)	(7, 0.11338207632300981)	(8, 0.15738009692140992)	(9, 0.12895768904686908)	(10, 0.10460108222985182)	(12, 0.11878486086487924)	(14, 0.14008942333228355)	(16, 0.14166441926109535)	(18, 0.1433951517276442)	(20, 0.16893496444143052)	(22, 0.1764710457077727)	(24, 0.17843195481814664)	(26, 0.19862481306962965)	(28, 0.225493773467121)	(30, 0.2591504961697529)	(32, 0.2900362838707625)	(34, 0.24387852072072674)	(36, 0.22919716874500504)	(38, 0.1734552419361237)	(40, 0.17357767632113705)	(42, 0.18900930620822062)	(44, 0.16354687202576268)	(46, 0.15488439441729765)	(48, 0.1747843896198287)	(50, 0.12918786569069418)	(52, 0.139571281014907)	(54, 0.14601426809184992)	(56, 0.08799114382139969)	(58, 0.09349187587127981)	(60, 0.0947475629239768)	(62, 0.11149854574396433)	(64, 0.10286545238790246)	(66, 0.11927459840493267)	(68, 0.055146405960176385)	(70, 0.12688022240196242)	(72, 0.12641203331367135)	(74, 0.13315376029004686)	(76, 0.13220562841250344)	(78, 0.09050055897663346)	(80, 0.060998769563814864)	(82, 0.06842514962118508)	(84, 0.04947524524635767)	(86, 0.03924658698480174)	(88, 0.036740110254808285)	(90, 0.039355308718693596)	(92, 0.035609796012364976)	(94, 0.02394130938305196)	(96, 0.041294669377305186)	(98, 0.07145172761871527)	(100, 0.07667722717108537)
SRR10215679_1	(1, 0.00034039474284828093)	(2, 0.0023929750422234147)	(3, 0.0002518921097077279)	(4, 0.0005071881668439386)	(5, 0.013360493656795026)	(6, 8.32567757190439)	(7, 0.0)	(8, 6.807894856965618e-05)	(9, 0.0)	(10, 6.637697485541478e-05)	(12, 1.7019737142414045e-05)	(14, 0.0017223973988123014)	(16, 0.0006195184319838712)	(18, 0.00033869276913403953)	(20, 0.0)	(22, 3.063552685634528e-05)	(24, 0.0006892993542677689)	(26, 0.0006535579062686994)	(28, 0.00011062829142569132)	(30, 0.0028337862342119385)	(32, 1.7019737142414047e-06)	(34, 9.360855428327725e-05)	(36, 4.2549342856035116e-05)	(38, 7.1482895998139e-05)	(40, 0.000437407244560041)	(42, 0.00030465329484921145)	(44, 0.0018619592433800967)	(46, 0.0029376066307806644)	(48, 0.00201173293023334)	(50, 0.0026210395199317634)	(52, 0.00031486513713465986)	(54, 0.0029767520262082166)	(56, 0.00039996382284673)	(58, 0.0025801921507899693)	(60, 0.009495311351752796)	(62, 0.00031316316342041846)	(64, 0.0049731671930133845)	(66, 0.006334746164406509)	(68, 0.027056276135295605)	(70, 0.10532664330582932)	(72, 0.17175127342524285)	(74, 0.1638847509180191)	(76, 0.08104969024588994)	(78, 0.01694995622013015)	(80, 0.006515155378116097)	(82, 3.74434217133109e-05)	(84, 0.014522941703621907)	(86, 0.026132104408462527)	(88, 0.007469962631805525)	(90, 0.004530654027310619)	(92, 0.003499257956480328)	(94, 0.0018432375325234413)	(96, 0.01663338910928125)	(98, 0.034505815082530235)	(100, 0.08157219617616204)
SRR10215679_2	(1, 0.17679422154054014)	(2, 0.20325991279699396)	(3, 0.20372965754212463)	(4, 0.20473041808609857)	(5, 0.15749724356847108)	(6, 0.13050394046060243)	(7, 0.12204513110082263)	(8, 0.16912853193159688)	(9, 0.13827515243982869)	(10, 0.11272852698906519)	(12, 0.12802756870638118)	(14, 0.1506246737103643)	(16, 0.15199135860290014)	(18, 0.15358951192057285)	(20, 0.18048580252672974)	(22, 0.18735156448997958)	(24, 0.18956242834477915)	(26, 0.21041671226537909)	(28, 0.2385282121035044)	(30, 0.27283489626146834)	(32, 0.30441501852921765)	(34, 0.25759201967672235)	(36, 0.24330565231937998)	(38, 0.1846930815483345)	(40, 0.18548449932545677)	(42, 0.20115797525990584)	(44, 0.1749067326914464)	(46, 0.16506762264941688)	(48, 0.18611252762601185)	(50, 0.13851002481239397)	(52, 0.149346491450969)	(54, 0.15651350276163958)	(56, 0.09545519576322918)	(58, 0.09942249649112589)	(60, 0.1004624024305274)	(62, 0.11724896917409036)	(64, 0.10947945916857836)	(66, 0.12649238841613544)	(68, 0.05972566158015938)	(70, 0.13599280568903097)	(72, 0.1363774517484495)	(74, 0.1424739215928622)	(76, 0.14155996170831459)	(78, 0.09737842606032196)	(80, 0.06413377350004461)	(82, 0.0735218605078002)	(84, 0.05264545092891513)	(86, 0.04258168035660571)	(88, 0.03994702504696)	(90, 0.043145033656019606)	(92, 0.038154846725863806)	(94, 0.02511602610106041)	(96, 0.04266848101603202)	(98, 0.07390310261979027)	(100, 0.07998595667448904)
SRR10215680_1	(1, 1.3790060597496463)	(2, 1.3769943784909306)	(3, 1.376997264690728)	(4, 1.3769914922911335)	(5, 1.3769943784909306)	(6, 1.3969582224888302)	(7, 1.3769914922911335)	(8, 1.3770723058854577)	(9, 1.3782296720041738)	(10, 1.3772945432698496)	(11, 1.3796843167020112)	(12, 1.380899406816673)	(13, 1.3811303028004567)	(14, 1.3938988507036958)	(15, 1.3942942600759254)	(16, 1.394349097872074)	(17, 1.39462040065302)	(18, 1.395116827018155)	(19, 1.395543984588155)	(20, 1.396528178719033)	(21, 1.3972757044665327)	(22, 1.397697089636938)	(23, 1.3982772157961947)	(24, 1.4053541776991654)	(25, 1.4106070613302448)	(26, 1.4361066365393587)	(27, 1.647353372103078)	(28, 1.7561602182613556)	(29, 1.8190129912470796)	(30, 1.8868358002837482)	(31, 1.9537407977848764)	(32, 2.031079407553231)	(33, 3.538253861104783e-05)	(34, 0.0)	(35, 0.0)	(36, 3.57438435325164e-05)	(37, 0.0)	(38, 0.00020411851449978716)	(39, 0.0)	(40, 9.583572989210654e-06)	(41, 0.0)	(42, 0.0)													
SRR10215680_2	(1, 1.4777920202117107)	(2, 1.446081343038815)	(3, 1.4253901766919972)	(4, 1.405195436710314)	(5, 1.3999338944798427)	(6, 1.3951630062149116)	(7, 1.3881004753109274)	(8, 1.3839328028036315)	(9, 1.381444898578362)	(10, 1.3811620509982268)	(11, 1.3838346720105235)	(12, 1.3841896745855908)	(13, 1.383958778601807)	(14, 1.3964589099238978)	(15, 1.3971256220770734)	(16, 1.3968629778955193)	(17, 1.3992787271258564)	(18, 1.3997491776928157)	(19, 1.3992267755295051)	(20, 1.4002802384555182)	(21, 1.400909430011329)	(22, 1.4021995613207205)	(23, 1.4022515129170716)	(24, 1.4042631941757873)	(25, 1.4079950505136916)	(26, 1.4342710134682781)	(27, 1.6446951820897682)	(28, 1.7528093402966942)	(29, 1.8157804474741075)	(30, 1.8825757693829386)	(31, 1.9499800794489992)	(32, 2.0286636583228943)	(33, 0.0035674601405614676)	(34, 0.0038322866191372587)	(35, 0.0026052425473410317)	(36, 0.003454766077639971)	(37, 0.005854649804392721)	(38, 0.002926965004706901)	(39, 0.005721300249290968)	(40, 0.0027909414343612405)	(41, 0.004464734961995868)	(42, 0.005837127301884698)													
SRR10215681_1	(1, 1.1366558497353887)	(2, 1.1340337144362949)	(3, 1.1340698984560618)	(4, 1.1340240653643572)	(5, 1.1340264776323417)	(6, 1.154451150656653)	(7, 1.1340240653643572)	(8, 1.1340964334038905)	(9, 1.1354786629589786)	(10, 1.1343400724703196)	(11, 1.1363108954136127)	(12, 1.1373626442548315)	(13, 1.1376424673410275)	(14, 1.148652058422043)	(15, 1.1489149956323477)	(16, 1.1490235476916477)	(17, 1.1492358272742789)	(18, 1.149619377883806)	(19, 1.1498220083944997)	(20, 1.1506252936333203)	(21, 1.1511584048578831)	(22, 1.1514020439243122)	(23, 1.1519520410247663)	(24, 1.1567596911177689)	(25, 1.1613478248241866)	(26, 1.1869564617470745)	(27, 1.3929834457627113)	(28, 1.4995646821195268)	(29, 1.560971375931606)	(30, 1.6275162005505568)	(31, 1.6940489638295853)	(32, 1.7695818989585852)	(33, 5.406902599319271e-05)	(34, 0.0)	(35, 0.0)	(36, 2.7277598240208067e-05)	(37, 0.0)	(38, 0.00026549166629244984)	(39, 0.0)	(40, 5.279575847323747e-06)	(41, 2.8834354218450164e-06)	(42, 4.032526845438528e-06)													
SRR10215681_2	(1, 1.2391072833028312)	(2, 1.2036445316634778)	(3, 1.1826746860746813)	(4, 1.1607640559719505)	(5, 1.1555704430014364)	(6, 1.1498630169502353)	(7, 1.1426696338206148)	(8, 1.137531503013743)	(9, 1.1350010338980583)	(10, 1.1347959911193801)	(11, 1.1367981735464712)	(12, 1.1372154959077805)	(13, 1.1365424731401197)	(14, 1.147265004330986)	(15, 1.1482781568844536)	(16, 1.1475279415412907)	(17, 1.1501621381803067)	(18, 1.150779678784325)	(19, 1.1499450340617063)	(20, 1.1504998556981292)	(21, 1.15119458887765)	(22, 1.1523814247259976)	(23, 1.1520557685480972)	(24, 1.154019354687437)	(25, 1.1579368778941788)	(26, 1.1842860810882918)	(27, 1.3883953120562933)	(28, 1.4943541832731215)	(29, 1.555698158117605)	(30, 1.6208486918415457)	(31, 1.6880207061364525)	(32, 1.764559557014967)	(33, 0.00433976507323157)	(34, 0.004670018417784966)	(35, 0.003551721975939353)	(36, 0.004485048277119158)	(37, 0.0070875823606330966)	(38, 0.0038040946364717434)	(39, 0.006876761289347648)	(40, 0.003541485600958175)	(41, 0.005379626745533281)	(42, 0.007068476255525536)													
SRR10215682_1	(1, 0.005521633712386722)	(2, 0.018095295386657072)	(3, 0.0)	(4, 0.00014549522794512834)	(5, 0.00021554848584463455)	(6, 0.0021752434696487703)	(7, 3.41285102587338e-05)	(8, 0.00018501245034997798)	(9, 0.0006322755584775947)	(10, 2.424920465752139e-05)	(12, 0.004486102861641457)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 1.347178036528966e-05)	(24, 0.0008559071125414031)	(26, 0.0)	(28, 0.003720007618201985)	(30, 0.0045480730513217885)	(32, 0.00939252527067995)	(34, 0.0)	(36, 0.002229130591109929)	(38, 0.011775234157954182)	(40, 0.0036670186154318454)	(42, 0.0005559354697409533)	(44, 0.021282718621084603)	(46, 0.048237954894647175)	(48, 0.0702795838096431)	(50, 0.06583928500124363)	(52, 0.10054618369699386)	(54, 0.08785127599943592)	(56, 0.0005738978435613396)	(58, 0.017638152972928242)	(60, 0.013789714381910494)	(62, 0.0042624713075776486)	(64, 0.004665726599845319)	(66, 0.02598167561249764)	(68, 0.04182269308469624)	(70, 0.030923124650485884)	(72, 0.025611650711797683)	(74, 0.020619907027112354)	(76, 0.01000683845533716)	(78, 0.0376536261209846)	(80, 0.06856776958456029)	(82, 0.002991633359785324)	(84, 0.0014558503981423026)	(86, 0.007023288163771009)	(88, 0.00256682321893319)	(90, 0.007801957068884751)	(92, 0.06830731516416469)	(94, 0.08391571989538929)	(96, 0.0001419027531810511)	(98, 0.01629546552985437)	(100, 0.09845715962168294)
SRR10215682_2	(1, 0.0)	(2, 0.00016166136438347593)	(3, 0.00011495919245047176)	(4, 0.0005604260631960499)	(5, 0.0008280654331198044)	(6, 0.0005945545734547836)	(7, 0.0002730280820698704)	(8, 0.0002550657082494842)	(9, 0.00035924747640772424)	(10, 0.003443387061368037)	(12, 0.012957158355335596)	(14, 0.005637491023528213)	(16, 0.005638389142219232)	(18, 0.005491995795583084)	(20, 0.0010364289694362845)	(22, 1.0777424292231727e-05)	(24, 0.00012843097281576142)	(26, 0.0007337629705627767)	(28, 0.001280717253393537)	(30, 0.0014980619766202102)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0014351936682488583)	(44, 0.003149702249404723)	(46, 0.006362272807180797)	(48, 0.0033984811268170717)	(50, 0.005860224458901002)	(52, 0.0010534932245656514)	(54, 4.580405324198484e-05)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 7.54419700456221e-05)	(70, 0.00024698264003031046)	(72, 0.0014316011934847812)	(74, 0.0004571424137288291)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.006750260081701138)	(92, 0.016276605037342965)	(94, 0.022178142956030857)	(96, 0.015185390827754506)	(98, 0.014688731191620825)	(100, 0.003903223831169924)
SRR10215683_1	(1, 0.00076804161680193)	(2, 0.015395136924382111)	(3, 5.336269297879414e-05)	(4, 0.0007013382505784373)	(5, 0.0011816024873875846)	(6, 0.005172369598015976)	(7, 0.0013111975989075133)	(8, 0.0)	(9, 1.3340673244698535e-05)	(10, 0.0)	(12, 0.004361447245784657)	(14, 0.00037925628224214406)	(16, 0.0)	(18, 0.0)	(20, 0.0007547009435572314)	(22, 0.003973614816456635)	(24, 7.242079761407776e-05)	(26, 0.005145688251526578)	(28, 0.010495298222650691)	(30, 0.021484201355355226)	(32, 0.017632558408564408)	(34, 0.0)	(36, 0.00205351077445181)	(38, 0.005626905393567489)	(40, 0.01116995512673973)	(42, 0.006816131122809187)	(44, 0.03388626294676605)	(46, 0.08632749656644421)	(48, 0.11791916371512211)	(50, 0.1144667880604405)	(52, 0.25322313047854994)	(54, 0.12410733029019873)	(56, 0.0005183804460797145)	(58, 0.014578497140760208)	(60, 0.03254743109613737)	(62, 0.00603951335892138)	(64, 0.007899584371325062)	(66, 0.04477320521967181)	(68, 0.07229120250255783)	(70, 0.060210269974251544)	(72, 0.05491116398041093)	(74, 0.047832983918866596)	(76, 0.030183273216130437)	(78, 0.07042541405876357)	(80, 0.14518368820635888)	(82, 0.02769904927692122)	(84, 0.00017819327833990187)	(86, 0.0011796966769240561)	(88, 0.0012006605920228683)	(90, 0.005794616714357985)	(92, 0.0818669471765561)	(94, 0.10773260678756302)	(96, 0.001979184166374204)	(98, 0.028285085994456186)	(100, 0.11430288836057705)
SRR10215683_2	(1, 0.0017380991427378663)	(2, 0.0017952734566437172)	(3, 0.0010177027875241454)	(4, 0.011804590011094676)	(5, 0.005467770219862871)	(6, 0.0)	(7, 0.0009109774015665572)	(8, 0.0001372183533740421)	(9, 0.0)	(10, 0.0018190960874378216)	(12, 0.007980581316025017)	(14, 0.00704006385227377)	(16, 0.0060804882838872394)	(18, 0.0045615573444551345)	(20, 0.0013502667134098446)	(22, 0.0003687743246927381)	(24, 0.0010281847450735514)	(26, 0.0021440367714694072)	(28, 0.0002639547491986782)	(30, 0.0013016685465898714)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0001057724807258241)	(40, 0.0)	(42, 0.00017247584694931678)	(44, 0.0006641749465396342)	(46, 0.0011120404054687993)	(48, 0.0011615914775205368)	(50, 0.00169331259684495)	(52, 6.956208191878521e-05)	(54, 9.529052317641811e-06)	(56, 0.00021440367714694076)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0003011180532374812)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0049179439011349385)	(92, 0.007931983149205044)	(94, 0.0055487671645628265)	(96, 0.004498665599158699)	(98, 0.00519619222881008)	(100, 0.0029864049963489437)
SRR10215684_1	(1, 0.09402783169890393)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0003102478251505632)	(6, 0.0002290311169959655)	(7, 0.0)	(8, 0.0009940925078122758)	(9, 0.0)	(10, 0.0)	(12, 0.01505189252229159)	(14, 0.00011370339141643677)	(16, 0.0)	(18, 0.0)	(20, 0.0038447989640386544)	(22, 0.0)	(24, 0.0)	(26, 0.00013969273802590804)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 5.522736154512643e-05)	(38, 0.002503911112406247)	(40, 0.012150831707009362)	(42, 0.0012523616397438963)	(44, 0.01790828414808879)	(46, 0.042044265477472136)	(48, 0.007248591202797844)	(50, 0.03247531292269743)	(52, 0.07275392716488861)	(54, 0.05562857208341014)	(56, 0.02350411533994057)	(58, 0.0392349795424046)	(60, 0.06469560538178944)	(62, 0.008196390186962)	(64, 0.028666249310246802)	(66, 0.0432625160997911)	(68, 0.0354299767653617)	(70, 0.0004629352364812069)	(72, 0.0020694017237791493)	(74, 0.0029684706830505458)	(76, 0.0003849671966527931)	(78, 0.0035613526525791086)	(80, 0.01050375686563412)	(82, 0.007967359069966033)	(84, 0.07419552373463273)	(86, 0.11292208668398955)	(88, 0.06985449068376948)	(90, 0.012370116819026774)	(92, 0.004727624581679132)	(94, 0.002253763651290086)	(96, 0.0001518752442490977)	(98, 0.0018809789608604825)	(100, 0.007562899863356137)
SRR10215684_2	(1, 0.07036453161098036)	(2, 0.13047301731619812)	(3, 0.04416727022863332)	(4, 0.051281853862976075)	(5, 0.04236588364176434)	(6, 0.02565473377187432)	(7, 0.029907240610849053)	(8, 0.01834685437212362)	(9, 0.04936189088220139)	(10, 0.017484332931521792)	(12, 0.013276495282032086)	(14, 0.014957681140832256)	(16, 0.01586893260632684)	(18, 0.011461301854776828)	(20, 0.027729008498142745)	(22, 0.03615930280458999)	(24, 0.046602959306189705)	(26, 0.017733668225556404)	(28, 0.0393868547866537)	(30, 0.02989018510213659)	(32, 0.024349581271829936)	(34, 0.02051696481401447)	(36, 0.01346735454619539)	(38, 0.02894725912046171)	(40, 0.029477604224711233)	(42, 0.018536901469205377)	(44, 0.020542141993542394)	(46, 0.04851723711739357)	(48, 0.016275828314181378)	(50, 0.032369731202096456)	(52, 0.024728051131830363)	(54, 0.03669289657716569)	(56, 0.019774644101481446)	(58, 0.020990458222555772)	(60, 0.02451363902230222)	(62, 0.019152524117017226)	(64, 0.016841908770018923)	(66, 0.011823528373146333)	(68, 0.02089056167152562)	(70, 0.037101416619183314)	(72, 0.01901445571315441)	(74, 0.033962390849008116)	(76, 0.019202878476073076)	(78, 0.03136020751973481)	(80, 0.025597882076166104)	(82, 0.02681207186307734)	(84, 0.0241351691623018)	(86, 0.35828507152276307)	(88, 0.37704856760771976)	(90, 0.37197983285179137)	(92, 0.26176713555183917)	(94, 0.2295241024144639)	(96, 0.21359994244659194)	(98, 0.2094960621835401)	(100, 0.2349648096937404)
SRR10215685_1	(1, 0.005462896175418537)	(2, 0.01806727074076503)	(3, 0.0)	(4, 0.00012006365220700083)	(5, 0.0002493629699683863)	(6, 0.0022096329838865343)	(7, 2.5398080274557868e-05)	(8, 0.00018471331108769356)	(9, 0.0006464965888069276)	(10, 2.886145485745212e-05)	(12, 0.004524321663454194)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 1.3853498331577019e-05)	(24, 0.0008623802711406693)	(26, 0.0)	(28, 0.0037831595027148237)	(30, 0.004573963365809012)	(32, 0.009936421678323615)	(34, 0.0)	(36, 0.002238494438743986)	(38, 0.01183319649155537)	(40, 0.0036850305561994864)	(42, 0.0005668389734003596)	(44, 0.021883909531114496)	(46, 0.049523947618999246)	(48, 0.0720335734914233)	(50, 0.0675196419517178)	(52, 0.10321318040302599)	(54, 0.08944280306143841)	(56, 0.0006107083847836869)	(58, 0.017524675389444928)	(60, 0.013794620963667814)	(62, 0.004288812191817385)	(64, 0.004952625653538783)	(66, 0.026995850415466413)	(68, 0.04356347996183823)	(70, 0.03195193944358809)	(72, 0.02675110527827522)	(74, 0.021577978109625504)	(76, 0.010641795635039746)	(78, 0.03894333826825729)	(80, 0.07153022971870933)	(82, 0.003047769632946944)	(84, 0.001482324321478741)	(86, 0.0070629752327156835)	(88, 0.0025975309371706907)	(90, 0.008153938226327373)	(92, 0.07036191802607966)	(94, 0.08792815391051934)	(96, 0.00015354293984164527)	(98, 0.01679967564342573)	(100, 0.10153921602129375)
SRR10215685_2	(1, 0.0)	(2, 0.00020087572580786676)	(3, 0.00011775473581840464)	(4, 0.0006395698396411389)	(5, 0.0009097130571068909)	(6, 0.0005703023479832539)	(7, 0.0002609075519113672)	(8, 0.00020780247497365526)	(9, 0.0002978502141289059)	(10, 0.0036030640244043228)	(12, 0.013131961960140714)	(14, 0.005722649269135606)	(16, 0.005760746389547443)	(18, 0.005691478897889558)	(20, 0.001077109495280113)	(22, 1.3853498331577019e-05)	(24, 0.0001373805251214721)	(26, 0.0007838771139283997)	(28, 0.0013587972946888457)	(30, 0.001548128438553732)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.001497332278004616)	(44, 0.0031828412416798194)	(46, 0.006424559851268842)	(48, 0.003478382539420129)	(50, 0.005988174653824166)	(52, 0.001049402498616959)	(54, 4.733278596622148e-05)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 9.120219734954869e-05)	(70, 0.00026321646829996335)	(72, 0.0014361459937068176)	(74, 0.00046524665230212816)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.006890960961765268)	(92, 0.01637252611153544)	(94, 0.022242946029541202)	(96, 0.015283872034312345)	(98, 0.014868267084365035)	(100, 0.003959791606442431)
