Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
SRR10215676_2	(1, 30.92122235545715)	(2, 30.756883210615392)	(3, 30.892274062371087)	(4, 30.970873194756138)	(5, 30.926348505670024)	(6, 34.56164800515501)	(7, 34.560237719732434)	(8, 34.48766341320712)	(9, 34.64176746724208)	(10, 34.48729705446833)	(11, 34.60959981729546)	(12, 34.472139549395195)	(13, 34.57625475609708)	(14, 34.51338720739305)	(15, 34.465791215126494)	(16, 34.464455442953124)	(17, 34.43908723701768)	(18, 34.431361067765366)	(19, 34.42711249230721)	(20, 34.41036373444562)	(21, 34.39614798697257)	(22, 34.39281893326768)	(23, 34.38462750208287)	(24, 34.35152163837425)	(25, 34.360174185432605)	(26, 34.34882086315388)	(27, 34.266984840016555)	(28, 34.23748088238326)	(29, 34.1991735213683)	(30, 34.16393887643656)	(31, 34.13198360198946)	(32, 34.09503364677384)	(33, 34.515427900189664)	(34, 34.52396396066822)	(35, 34.500354429098714)	(36, 34.487140533844936)	(37, 34.482260349244356)	(38, 34.46215867644568)	(39, 34.43730140779374)	(40, 34.426744428240966)	(41, 34.38307653932646)	(42, 34.0542223480509)													
SRR10215677_1	(1, 30.73856483397095)	(2, 30.82015693669147)	(3, 30.84991971251365)	(4, 30.92097344216506)	(5, 30.887518665230598)	(6, 34.390169137144625)	(7, 34.40879703350634)	(8, 34.358607349479115)	(9, 34.44052121053884)	(10, 34.34379796562174)	(11, 34.443976196959255)	(12, 34.34528719283367)	(13, 34.4236422306159)	(14, 34.38364730660504)	(15, 34.346786387348324)	(16, 34.35894291533724)	(17, 34.350415564249545)	(18, 34.338086809036426)	(19, 34.33481554891457)	(20, 34.31290748226645)	(21, 34.30461526891103)	(22, 34.30506696894778)	(23, 34.28872756097492)	(24, 34.26314250889134)	(25, 34.253647919529435)	(26, 34.19538599318249)	(27, 34.024149674195414)	(28, 33.94378432638196)	(29, 33.881689734823794)	(30, 33.80521821521551)	(31, 33.75593738954659)	(32, 33.678204186323235)	(33, 34.85924439224273)	(34, 34.87300222774166)	(35, 34.85808878634338)	(36, 34.829617176327744)	(37, 34.82892374606668)	(38, 34.80692890362164)	(39, 34.79239414652408)	(40, 34.80005312691494)	(41, 34.76590391922408)	(42, 34.575463482566704)													
SRR10215677_2	(1, 30.463149080407373)	(2, 30.251538605272742)	(3, 30.379049187063984)	(4, 30.471422524166773)	(5, 30.393397723403336)	(6, 33.955179218682986)	(7, 33.97920432316869)	(8, 33.8800581822958)	(9, 34.07595380237173)	(10, 33.888553819238474)	(11, 34.03306145681363)	(12, 33.870627236966385)	(13, 33.99417443517593)	(14, 33.921272418098056)	(15, 33.84935015235842)	(16, 33.86001328930547)	(17, 33.83572620872261)	(18, 33.82470476665973)	(19, 33.81986380737976)	(20, 33.80384272744063)	(21, 33.788913153445954)	(22, 33.79213017590757)	(23, 33.77359116544888)	(24, 33.743681878906465)	(25, 33.75077933196505)	(26, 33.73659814706979)	(27, 33.56200841322332)	(28, 33.499654391329294)	(29, 33.421331089266324)	(30, 33.36180476094902)	(31, 33.305666625179384)	(32, 33.23910109427392)	(33, 34.39194053561883)	(34, 34.415340973190574)	(35, 34.38400425810682)	(36, 34.37765767560299)	(37, 34.37511940588186)	(38, 34.35228484236211)	(39, 34.32369359528902)	(40, 34.319056315812276)	(41, 34.275423925284315)	(42, 33.86995886288283)													
SRR10215678_1	(1, 32.731773335126945)	(2, 32.857765056094244)	(3, 32.93712553565778)	(4, 36.333349533851155)	(5, 36.37549238946883)	(6, 31.620324311643035)	(7, 33.39594045974719)	(8, 35.44743694976886)	(9, 37.726768981458164)	(10, 38.06273041294219)	(12, 38.11815568525242)	(14, 39.64864327715436)	(16, 39.63933937070019)	(18, 39.63056268629738)	(20, 39.63619071092867)	(22, 39.51617017368699)	(24, 39.51550627568294)	(26, 39.45973622814451)	(28, 39.41415509176888)	(30, 39.360998548202446)	(32, 39.253086154569274)	(34, 39.192953720919064)	(36, 39.150002622054785)	(38, 39.07327122991177)	(40, 38.99716123634908)	(42, 38.924586099787234)	(44, 38.82670015178533)	(46, 38.745261950913374)	(48, 38.64035872021081)	(50, 38.51525562800994)	(52, 38.38141540261)	(54, 38.206936981415694)	(56, 38.014404601291844)	(58, 37.81984496241569)	(60, 37.55832478300562)	(62, 37.254541488027556)	(64, 36.9102958326215)	(66, 36.54638935023797)	(68, 36.11848507292711)	(70, 35.583239700413046)	(72, 35.08409909184834)	(74, 34.685167285822246)	(76, 32.39574954046458)	(78, 33.89102148692114)	(80, 33.81368031277225)	(82, 33.56477456763962)	(84, 33.292363310971325)	(86, 33.25733989730517)	(88, 33.15747395022359)	(90, 33.04798673696712)	(92, 32.93805415639173)	(94, 32.71755703791926)	(96, 32.57603007819091)	(98, 32.32880893224855)	(100, 31.993169375865353)
SRR10215678_2	(1, 32.493259732441494)	(2, 32.672340040994165)	(3, 32.73869107377522)	(4, 36.1469062956368)	(5, 36.20618111070163)	(6, 36.28751646669018)	(7, 36.28531548823767)	(8, 36.03458941805291)	(9, 37.99527240680985)	(10, 38.047065139069495)	(12, 37.9973552997467)	(14, 39.49549038898893)	(16, 39.574067474588645)	(18, 39.567914392545916)	(20, 39.57482412888278)	(22, 39.553158042163304)	(24, 39.524146274338314)	(26, 39.33826560743097)	(28, 39.36700373930283)	(30, 39.343266650473986)	(32, 39.127127412527926)	(34, 39.198046021655294)	(36, 39.17333656873542)	(38, 39.1237804482317)	(40, 39.0637424163897)	(42, 38.981162441416856)	(44, 38.912097175446576)	(46, 38.813269520923654)	(48, 38.696125986040016)	(50, 37.04475238292085)	(52, 37.448817852915795)	(54, 38.26312114122324)	(56, 38.30010249619028)	(58, 38.150520000381604)	(60, 37.897625862107034)	(62, 37.63068824520791)	(64, 37.33113375553019)	(66, 36.980833376968945)	(68, 36.610439253239576)	(70, 36.16961482788928)	(72, 35.6314829325194)	(74, 34.9812503297158)	(76, 34.720813929687125)	(78, 34.574399653767315)	(80, 34.31674191679865)	(82, 34.1005446449541)	(84, 33.87244119726254)	(86, 33.673551093367465)	(88, 33.50666945151021)	(90, 33.32877377888793)	(92, 33.25172101117638)	(94, 33.132462192114986)	(96, 32.925368171459695)	(98, 32.78467243346333)	(100, 32.65998813542246)
SRR10215679_1	(1, 32.881322598327024)	(2, 32.99715263201555)	(3, 33.07739885451042)	(4, 36.41158786080183)	(5, 36.46044430976916)	(6, 31.732531120504266)	(7, 33.44511476868288)	(8, 35.54391090480769)	(9, 37.85232821664437)	(10, 38.20535859956429)	(12, 38.25517923366047)	(14, 39.835797099135576)	(16, 39.83533923416697)	(18, 39.831371661123285)	(20, 39.839980193110705)	(22, 39.72272632225231)	(24, 39.73215939242534)	(26, 39.6905911182774)	(28, 39.65541668282123)	(30, 39.60908677979323)	(32, 39.51069978112959)	(34, 39.46087412621095)	(36, 39.42662626226455)	(38, 39.357223127086)	(40, 39.28859251777635)	(42, 39.22480817649958)	(44, 39.14034027628548)	(46, 39.07149332909701)	(48, 38.97821802126698)	(50, 38.86510183572502)	(52, 38.74653858542906)	(54, 38.58717456603159)	(56, 38.40268301519076)	(58, 38.21358347263704)	(60, 37.95921630169486)	(62, 37.660326570631554)	(64, 37.30457124269645)	(66, 36.93436290715764)	(68, 36.496326357816756)	(70, 35.96407649187272)	(72, 35.471445136009315)	(74, 35.055834507156234)	(76, 32.81424679306454)	(78, 34.19562089311616)	(80, 34.092902728764244)	(82, 33.8587756504884)	(84, 33.6452283107533)	(86, 33.67851255122217)	(88, 33.57654162140977)	(90, 33.45755418820501)	(92, 33.33790432981092)	(94, 33.15078193608156)	(96, 33.06860542009868)	(98, 32.849931582358664)	(100, 32.527175261117655)
SRR10215679_2	(1, 32.2977275212928)	(2, 32.47574866164446)	(3, 32.54341140956203)	(4, 35.94798781945068)	(5, 36.01036498588026)	(6, 36.08961497508123)	(7, 36.081948774880175)	(8, 35.832146620814584)	(9, 37.75734845021848)	(10, 37.81030088614623)	(12, 37.755607331108806)	(14, 39.22067040608446)	(16, 39.298888199286964)	(18, 39.29369200545844)	(20, 39.30071235769415)	(22, 39.27759211702962)	(24, 39.246776878768785)	(26, 39.059322481026996)	(28, 39.08407745042432)	(30, 39.05568692901548)	(32, 38.83836428820719)	(34, 38.90770727563468)	(36, 38.88134438359056)	(38, 38.83338033050083)	(40, 38.77243905121501)	(42, 38.69132128202055)	(44, 38.62479887351125)	(46, 38.52916583851462)	(48, 38.417007149344826)	(50, 36.75450606901701)	(52, 37.163178840300304)	(54, 37.991149209074095)	(56, 38.03392220829592)	(58, 37.88641231667999)	(60, 37.63199175482238)	(62, 37.36088883807173)	(64, 37.05762871082605)	(66, 36.701911166707404)	(68, 36.320868457957694)	(70, 35.85513519679258)	(72, 35.29412874893325)	(74, 34.628218700354495)	(76, 34.3547964359445)	(78, 34.20904502357013)	(80, 33.94906157764726)	(82, 33.72233371095591)	(84, 33.48312149263639)	(86, 33.26748768630527)	(88, 33.08738729572613)	(90, 32.89349547174576)	(92, 32.80308514732812)	(94, 32.673370173802496)	(96, 32.44709947427053)	(98, 32.28893599309162)	(100, 32.15384647591195)
SRR10215680_1	(1, 30.523662076108167)	(2, 30.608009100534304)	(3, 30.84977615788852)	(4, 31.023327998481626)	(5, 30.954408029454015)	(6, 34.439576368211675)	(7, 34.48315455057309)	(8, 34.40185691168079)	(9, 34.5704109798429)	(10, 34.425533591959926)	(11, 34.55646411201041)	(12, 34.446034384568115)	(13, 34.542252435346526)	(14, 34.488109491799094)	(15, 34.42771423135478)	(16, 34.456996055950256)	(17, 34.4467892124011)	(18, 34.43825723059432)	(19, 34.43410450860197)	(20, 34.41455671030485)	(21, 34.4099242441822)	(22, 34.4013340765875)	(23, 34.37351653659719)	(24, 34.35117859123203)	(25, 34.33261204314199)	(26, 34.266569903932265)	(27, 34.17563305040494)	(28, 34.13356319605759)	(29, 34.084797877696474)	(30, 34.02943542814869)	(31, 34.0017157014695)	(32, 33.950696174480704)	(33, 34.5932216373423)	(34, 34.591446264982444)	(35, 34.57893514657836)	(36, 34.54290763954657)	(37, 34.54366656743501)	(38, 34.518418314268665)	(39, 34.496509164832474)	(40, 34.504574063688914)	(41, 34.467753680129)	(42, 34.20885303036405)													
SRR10215680_2	(1, 30.16748464455122)	(2, 30.121503498824566)	(3, 30.35885481479891)	(4, 30.52220295780064)	(5, 30.47602419397387)	(6, 33.93199914129784)	(7, 33.94144795333223)	(8, 33.85995800694743)	(9, 34.0887899826701)	(10, 33.88827384933275)	(11, 34.12716146059719)	(12, 33.90811837783103)	(13, 34.09266689940982)	(14, 33.92604566152796)	(15, 33.90406208377391)	(16, 33.928156714645695)	(17, 33.91170087332942)	(18, 33.905048933208604)	(19, 33.90289669401976)	(20, 33.88574851109611)	(21, 33.869738241304546)	(22, 33.87284765979416)	(23, 33.87055515129517)	(24, 33.847323927092745)	(25, 33.85892858606573)	(26, 33.82563846491576)	(27, 33.742647434878386)	(28, 33.70517474843017)	(29, 33.66670193602819)	(30, 33.61324691820244)	(31, 33.61581696367394)	(32, 33.55194573736575)	(33, 34.202282213339544)	(34, 34.20034586239115)	(35, 34.17824850431693)	(36, 34.15748756663938)	(37, 34.162730713366514)	(38, 34.12061824810698)	(39, 34.11645700472242)	(40, 34.10878719288707)	(41, 34.037191102273084)	(42, 33.302808983284734)													
SRR10215681_1	(1, 30.90489508033383)	(2, 31.01075895643743)	(3, 31.11643969315565)	(4, 31.226639982801494)	(5, 31.170860651866214)	(6, 34.690685056125275)	(7, 34.730499780435366)	(8, 34.662841645896236)	(9, 34.806763319168816)	(10, 34.68496236041773)	(11, 34.78873407649842)	(12, 34.69241281894645)	(13, 34.77663312713588)	(14, 34.729099700097194)	(15, 34.68423151558648)	(16, 34.702839630205105)	(17, 34.69696713265573)	(18, 34.68737272271047)	(19, 34.682726911676546)	(20, 34.66492567657604)	(21, 34.658492664437794)	(22, 34.64740042905563)	(23, 34.62371043771954)	(24, 34.60300389118124)	(25, 34.58729599811496)	(26, 34.530385578844445)	(27, 34.44064749711276)	(28, 34.3972049147355)	(29, 34.35217508414714)	(30, 34.300686912606714)	(31, 34.272380395170025)	(32, 34.220339958997236)	(33, 34.78488522497507)	(34, 34.78005226958851)	(35, 34.76846466813843)	(36, 34.733191785743095)	(37, 34.733801012900194)	(38, 34.71117194494441)	(39, 34.69072078121796)	(40, 34.70132745167466)	(41, 34.6643514506405)	(42, 34.45699634737751)													
SRR10215681_2	(1, 30.7163904732397)	(2, 30.561232962271838)	(3, 30.690284716130577)	(4, 30.801266701216775)	(5, 30.739239885673936)	(6, 34.3201321324613)	(7, 34.34197220372549)	(8, 34.270689660662406)	(9, 34.452032967791105)	(10, 34.29981297203863)	(11, 34.43055246919268)	(12, 34.28981981419554)	(13, 34.38970030079052)	(14, 34.30752856294152)	(15, 34.252940265200884)	(16, 34.267673023057135)	(17, 34.25132016189985)	(18, 34.24125962941196)	(19, 34.23468817721408)	(20, 34.21826765193983)	(21, 34.19647244886016)	(22, 34.194317256274815)	(23, 34.190647641848834)	(24, 34.170960905723646)	(25, 34.16919517380439)	(26, 34.1487975181815)	(27, 34.06571937063735)	(28, 34.029552140255824)	(29, 33.9914693761132)	(30, 33.94903717218122)	(31, 33.929582568604175)	(32, 33.88228301094658)	(33, 34.45198690098679)	(34, 34.447490711510525)	(35, 34.43168635216794)	(36, 34.410352835202566)	(37, 34.405711345928886)	(38, 34.387185352400586)	(39, 34.374830069822444)	(40, 34.37889966517391)	(41, 34.323414429213535)	(42, 33.96572781576408)													
SRR10215682_1	(1, 31.522744936680745)	(2, 31.652737324765592)	(3, 31.75802534164031)	(4, 35.30013651942975)	(5, 35.438456228092974)	(6, 35.42702958972375)	(7, 35.3428879031657)	(8, 35.32781743560565)	(9, 36.901112515788704)	(10, 36.80898283585611)	(12, 36.75914795407934)	(14, 37.92986754599432)	(16, 37.87525217601136)	(18, 37.86987039734154)	(20, 37.88331402168586)	(22, 37.83031983677088)	(24, 37.75185408071633)	(26, 37.562264314570456)	(28, 37.42739436063012)	(30, 37.28949429792526)	(32, 37.14165624654393)	(34, 37.054157913227684)	(36, 36.960403123448444)	(38, 36.856092151935314)	(40, 36.73844581530487)	(42, 36.59105608681172)	(44, 36.356221516951564)	(46, 36.0519490082695)	(48, 35.9179272735457)	(50, 35.78232618812257)	(52, 35.44061889790095)	(54, 35.230151563456694)	(56, 35.15154760489797)	(58, 34.97336721528008)	(60, 34.70207352613918)	(62, 34.35587422343494)	(64, 33.87149775248492)	(66, 33.445345786383655)	(68, 32.96686866194272)	(70, 32.568877054718186)	(72, 32.12422460698281)	(74, 31.494456739589534)	(76, 27.48402850384437)	(78, 30.47970130512273)	(80, 30.701896731474854)	(82, 30.611482431298544)	(84, 30.36813907597849)	(86, 30.140695618792012)	(88, 29.895181564482883)	(90, 29.50460665733354)	(92, 29.114252355078264)	(94, 28.792632989239515)	(96, 28.461124977365163)	(98, 27.82232741567119)	(100, 27.133576169059996)
SRR10215682_2	(1, 30.725592587244464)	(2, 30.790468065153625)	(3, 30.859828478370133)	(4, 34.43932921742302)	(5, 34.47565316085958)	(6, 34.565086167572886)	(7, 34.47940512354081)	(8, 34.419074952477395)	(9, 35.937177747155125)	(10, 35.84645379361653)	(12, 35.736574755654686)	(14, 36.869688959403575)	(16, 36.78347142417142)	(18, 36.804420231244364)	(20, 36.80431134333427)	(22, 36.757844146194394)	(24, 36.67383697985389)	(26, 36.561432108810166)	(28, 36.44524852012942)	(30, 36.349571091743556)	(32, 36.16545242217133)	(34, 36.06146658758672)	(36, 35.95562142278203)	(38, 35.85732606822372)	(40, 35.813723654159716)	(42, 35.722443845982056)	(44, 35.58083493029315)	(46, 35.42612579492261)	(48, 35.312786548136316)	(50, 33.31772620093692)	(52, 33.89066394663638)	(54, 34.82222727543714)	(56, 34.84835849679288)	(58, 34.64808187264357)	(60, 34.42443807722201)	(62, 34.13081360087236)	(64, 33.779495937710365)	(66, 33.336942707697446)	(68, 32.87666064166737)	(70, 32.327783576531004)	(72, 31.729326776156796)	(74, 31.120314422731788)	(76, 30.415580974390164)	(78, 29.801166437038674)	(80, 29.24094196556401)	(82, 28.71182156271251)	(84, 28.187261644912645)	(86, 27.609638036792294)	(88, 26.90962933941089)	(90, 26.366199588665232)	(92, 25.81477865622368)	(94, 25.32502017309298)	(96, 24.754564387377343)	(98, 24.04679461528987)	(100, 23.48009319023237)
SRR10215683_1	(1, 32.60202846842496)	(2, 32.68595921775247)	(3, 32.771552538954055)	(4, 36.21634760381974)	(5, 36.24026558231134)	(6, 36.2473742743984)	(7, 36.19868340895748)	(8, 36.18392159190823)	(9, 37.94886378915333)	(10, 37.91179652843283)	(12, 37.8704483695458)	(14, 39.33254633525512)	(16, 39.30301081842839)	(18, 39.29365244096681)	(20, 39.29588242026113)	(22, 39.23889062582337)	(24, 39.17588836257815)	(26, 39.063288792319355)	(28, 38.97276681656184)	(30, 38.8796384734725)	(32, 38.74863710252774)	(34, 38.66505095231919)	(36, 38.600839757264545)	(38, 38.517078453545345)	(40, 38.41840696543231)	(42, 38.30797161447779)	(44, 38.10091789549355)	(46, 37.891858072770134)	(48, 37.76104494825391)	(50, 37.63555866880283)	(52, 37.321738045780045)	(54, 37.16464005958326)	(56, 37.052415762462836)	(58, 36.8972187650291)	(60, 36.63725506881262)	(62, 36.32534627861443)	(64, 35.909239750289274)	(66, 35.489173128872906)	(68, 35.064301225540945)	(70, 34.631250574720966)	(72, 34.1691277572432)	(74, 33.64850631628468)	(76, 29.399803320360164)	(78, 32.64355031334859)	(80, 32.84157097671738)	(82, 32.68897883149615)	(84, 32.46108838167437)	(86, 32.24729169563102)	(88, 32.04922158600975)	(90, 31.808120058054797)	(92, 31.54817010273176)	(94, 31.296374147947873)	(96, 31.077902823296206)	(98, 30.667531412282738)	(100, 30.212016535192745)
SRR10215683_2	(1, 31.986184779949884)	(2, 32.10070796094194)	(3, 32.184286783309254)	(4, 35.642881211882006)	(5, 35.69677644547862)	(6, 35.77584284229523)	(7, 35.714779074163)	(8, 35.689873085410895)	(9, 37.43840837001463)	(10, 37.38364604030237)	(12, 37.32006617355091)	(14, 38.72787645164392)	(16, 38.69567971826022)	(18, 38.69771936426356)	(20, 38.688824117802724)	(22, 38.634087354537826)	(24, 38.56397830501601)	(26, 38.493463594207974)	(28, 38.409289272774174)	(30, 38.336758252611936)	(32, 38.23754665781354)	(34, 38.16460562158818)	(36, 38.09859554156606)	(38, 38.03477172154623)	(40, 37.95202347996607)	(42, 37.85147104268701)	(44, 37.788957743703364)	(46, 37.67545609617787)	(48, 37.56740612430286)	(50, 35.49648661935238)	(52, 36.09866433179474)	(54, 37.081901642456046)	(56, 37.122671740442335)	(58, 36.93032658063393)	(60, 36.64589379318507)	(62, 36.37932176588967)	(64, 36.0419417044978)	(66, 35.61771418427072)	(68, 35.13959082058767)	(70, 34.63272494781177)	(72, 34.08758456914819)	(74, 33.481970432684726)	(76, 32.84399729260566)	(78, 32.25267589606205)	(80, 31.803010932777013)	(82, 31.348269414515016)	(84, 30.86905284936293)	(86, 30.366298314796627)	(88, 29.72949434179167)	(90, 29.191422394969116)	(92, 28.664627338298416)	(94, 28.217589277452937)	(96, 27.68819627713267)	(98, 27.058982222885867)	(100, 26.49155951803197)
SRR10215684_1	(1, 31.970269860542953)	(2, 32.14587976187976)	(3, 32.161319821537006)	(4, 35.778645583718856)	(5, 35.85050958692581)	(6, 35.814048417860356)	(7, 35.75262012816094)	(8, 35.73807311118322)	(9, 37.34004199586032)	(10, 37.23368800994652)	(12, 37.19302109050096)	(14, 38.56958519232287)	(16, 38.60119684677105)	(18, 38.59619303665163)	(20, 38.57421607156179)	(22, 38.5122546916334)	(24, 38.473846075853125)	(26, 38.32728281852255)	(28, 38.21539962348259)	(30, 38.088941334848904)	(32, 37.97990206467004)	(34, 37.87917767985533)	(36, 37.74019100740344)	(38, 37.58437029608054)	(40, 37.46960975550409)	(42, 37.512331977452874)	(44, 37.430194661668004)	(46, 37.35169898937339)	(48, 37.14831969046948)	(50, 36.96624159303519)	(52, 36.81073415892067)	(54, 36.67518746075101)	(56, 36.55242243694728)	(58, 36.31090627336859)	(60, 36.03865098268075)	(62, 35.87857672494502)	(64, 35.59217539228929)	(66, 35.23088355640558)	(68, 34.853430488982895)	(70, 34.37371260756361)	(72, 33.937241315647654)	(74, 33.47788791467282)	(76, 30.905348009777256)	(78, 32.56989068897059)	(80, 32.495944995951916)	(82, 32.149236813902974)	(84, 31.725882678209317)	(86, 31.431587893688043)	(88, 31.266712266599626)	(90, 31.156595941045573)	(92, 31.00008356387102)	(94, 30.777542547118728)	(96, 30.55844186200219)	(98, 30.304740520170597)	(100, 30.04143669952711)
SRR10215684_2	(1, 30.994334744766018)	(2, 31.117360466081248)	(3, 31.192034827283816)	(4, 34.765955830423216)	(5, 34.830574832205876)	(6, 34.91296814305485)	(7, 34.85859636704345)	(8, 34.860362846689156)	(9, 36.423478064268636)	(10, 36.39573687326427)	(12, 36.34822658525958)	(14, 37.55531041375089)	(16, 37.53636198722146)	(18, 37.51141918286993)	(20, 37.48581659022469)	(22, 37.442755751454584)	(24, 37.45699494086506)	(26, 37.411818155075736)	(28, 37.347672809135034)	(30, 37.27298611111449)	(32, 37.18716090704574)	(34, 37.09701540455171)	(36, 37.00465192248801)	(38, 36.91342315966229)	(40, 36.83330675922643)	(42, 36.74817446362496)	(44, 36.62884865066643)	(46, 36.47679794584103)	(48, 36.391430381679385)	(50, 34.85864981575908)	(52, 35.201109243180966)	(54, 35.962702664315735)	(56, 35.95124574004153)	(58, 35.78560536830746)	(60, 35.51707313273813)	(62, 35.1481156740986)	(64, 34.708399823421885)	(66, 34.166839520186635)	(68, 33.5885554905118)	(70, 32.967887214097495)	(72, 32.28306347214065)	(74, 31.550803861048802)	(76, 30.81811082887222)	(78, 30.119741967371123)	(80, 29.45617299529185)	(82, 28.809835739695057)	(84, 28.121765993320054)	(86, 27.37965836094255)	(88, 26.652865422111578)	(90, 26.061745944488347)	(92, 25.50230034143342)	(94, 24.933145207823568)	(96, 24.34430264061345)	(98, 23.673264809497198)	(100, 23.048804451884113)
SRR10215685_1	(1, 31.5657550756909)	(2, 31.693633624841723)	(3, 31.805461095220636)	(4, 35.344901404652376)	(5, 35.48923199899516)	(6, 35.46802457887674)	(7, 35.37802163269943)	(8, 35.35917535665831)	(9, 36.93511418515108)	(10, 36.85470213131454)	(12, 36.80171815704141)	(14, 37.98464645641366)	(16, 37.937651488004256)	(18, 37.936892420196926)	(20, 37.95248897723316)	(22, 37.89911214083651)	(24, 37.8259529359719)	(26, 37.64580996325129)	(28, 37.51724970653673)	(30, 37.37855955249506)	(32, 37.23484187155221)	(34, 37.15298946949414)	(36, 37.06664223063488)	(38, 36.96379541753982)	(40, 36.84876327511478)	(42, 36.71514867343518)	(44, 36.507660164912046)	(46, 36.23098824392132)	(48, 36.104315053026575)	(50, 35.98591201966458)	(52, 35.669463322401384)	(54, 35.486492400432596)	(56, 35.408020021075785)	(58, 35.21795132850431)	(60, 34.93831121468397)	(62, 34.59455002221178)	(64, 34.111680900366565)	(66, 33.67283342830676)	(68, 33.16458267721626)	(70, 32.724668047090816)	(72, 32.256964869375366)	(74, 31.601652687717213)	(76, 27.40966657861999)	(78, 30.444360321641287)	(80, 30.665946126977474)	(82, 30.483490543602038)	(84, 30.13337213082505)	(86, 29.774610497349826)	(88, 29.411758087441434)	(90, 28.95832061890042)	(92, 28.44435125914446)	(94, 28.00834124906835)	(96, 27.598509744550725)	(98, 26.866356178983505)	(100, 26.089463052258168)
SRR10215685_2	(1, 30.73605308291134)	(2, 30.802456017451714)	(3, 30.878031768842373)	(4, 34.46408205796489)	(5, 34.505264560257636)	(6, 34.59118721248219)	(7, 34.5014392168525)	(8, 34.44115892825643)	(9, 35.95258665594098)	(10, 35.86860846919767)	(12, 35.757982986056916)	(14, 36.89290474611617)	(16, 36.81365116798844)	(18, 36.841658000533826)	(20, 36.847617129019476)	(22, 36.802953288774326)	(24, 36.720701582716)	(26, 36.615187497864255)	(28, 36.50353218029127)	(30, 36.40991474095344)	(32, 36.229901667868845)	(34, 36.130186842132)	(36, 36.03151427279755)	(38, 35.93569022515629)	(40, 35.90002413972084)	(42, 35.82270139292308)	(44, 35.70219340130167)	(46, 35.56800706574593)	(48, 35.46212224973424)	(50, 33.465926201029035)	(52, 34.050737710330736)	(54, 35.00249732396591)	(56, 35.02618641359712)	(58, 34.813460555395984)	(60, 34.55754137116385)	(62, 34.217672007344206)	(64, 33.81020388655278)	(66, 33.296205388272)	(68, 32.739539777549766)	(70, 32.055237384311745)	(72, 31.30970479118622)	(74, 30.557906988073988)	(76, 29.73728431257556)	(78, 29.015694882240645)	(80, 28.343118205436298)	(82, 27.701498475191617)	(84, 27.062342070119023)	(86, 26.384265554477032)	(88, 25.60265795527906)	(90, 24.94843905707549)	(92, 24.282012698578356)	(94, 23.690717798235802)	(96, 23.047697617844783)	(98, 22.293776408231196)	(100, 21.684771541959012)
SRR10215686_1	(1, 32.90615448804378)	(2, 33.01751406605837)	(3, 33.1007406546916)	(4, 36.436216561292596)	(5, 36.4725201147017)	(6, 31.68771872162708)	(7, 33.415713480737764)	(8, 35.51620455929864)	(9, 37.836177355151335)	(10, 38.19256662452263)	(12, 38.23936117167162)	(14, 39.825186406317684)	(16, 39.811240284114675)	(18, 39.79669479523465)	(20, 39.798761861541934)	(22, 39.66359415179248)	(24, 39.65643253854215)	(26, 39.5953264408667)	(28, 39.53292237278275)	(30, 39.470061266227816)	(32, 39.341955461446545)	(34, 39.25234244651557)	(36, 39.19102902612287)	(38, 39.07695962727358)	(40, 38.96173067677751)	(42, 38.86730209913073)	(44, 38.728688999623124)	(46, 38.62532032572791)	(48, 38.51734138730051)	(50, 38.374427427851295)	(52, 38.21145199797561)	(54, 38.026020842294656)	(56, 37.81888389344907)	(58, 37.62411466358202)	(60, 37.3708983515514)	(62, 37.062264148374865)	(64, 36.69292873679956)	(66, 36.36230764443311)	(68, 35.96568516693659)	(70, 35.44178743213493)	(72, 34.96007649316425)	(74, 34.55910467163582)	(76, 32.335179294968725)	(78, 33.727376927290585)	(80, 33.61100207329699)	(82, 33.35351226743475)	(84, 33.03057333780639)	(86, 33.01962998296634)	(88, 32.99426521174371)	(90, 32.88863038658155)	(92, 32.80926447889743)	(94, 32.563409859890754)	(96, 32.38915402522841)	(98, 32.20309748063193)	(100, 31.89537890770336)
